,pathway,pthwy_id,fold_enrichment,q-value,cohort
1520,negative regulation of phagocytosis,GO:0050765,3.3320388349514567,0.024469383417940645,symptomatic
164,tongue development,GO:0043586,3.3320388349514567,0.024457347321817702,symptomatic
403,regulation of oxidative stress-induced intrinsic apoptotic signaling pathway,GO:1902175,3.3320388349514567,0.00047870472984637376,symptomatic
1161,negative regulation of B cell activation,GO:0050869,3.3320388349514567,0.00265567164816841,symptomatic
1530,mammary gland lobule development,GO:0061377,3.3320388349514567,0.024397344016317657,symptomatic
1516,positive regulation of skeletal muscle tissue development,GO:0048643,3.3320388349514567,0.024481431366447752,symptomatic
1497,positive regulation of nitric oxide metabolic process,GO:1904407,3.3320388349514567,0.0004782631203169952,symptomatic
1004,regulation of mitochondrial membrane permeability involved in apoptotic process,GO:1902108,3.3320388349514567,0.02449349118485487,symptomatic
1529,mammary gland alveolus development,GO:0060749,3.3320388349514567,0.024373425051595777,symptomatic
1507,cell migration involved in sprouting angiogenesis,GO:0002042,3.3320388349514567,0.024505562890712363,symptomatic
1521,negative regulation of mitochondrial membrane permeability,GO:0035795,3.3320388349514567,0.024445323060597535,symptomatic
1506,ER-nucleus signaling pathway,GO:0006984,3.3320388349514567,0.0026576417309934607,symptomatic
1528,miRNA metabolic process,GO:0010586,3.3320388349514567,0.024385378668590186,symptomatic
1527,intracellular estrogen receptor signaling pathway,GO:0030520,3.3320388349514567,0.024409321112054683,symptomatic
1523,cellular response to platelet-derived growth factor stimulus,GO:0036120,3.3320388349514567,0.024433310616833116,symptomatic
1227,striated muscle hypertrophy,GO:0014897,3.3320388349514567,0.002653704483984582,symptomatic
1525,response to hyperoxia,GO:0055093,3.3320388349514567,0.024421309973111684,symptomatic
661,response to X-ray,GO:0010165,3.3320388349514563,0.008069201067858823,symptomatic
1549,"alternative mRNA splicing, via spliceosome",GO:0000380,3.3320388349514563,0.013756503849810973,symptomatic
1219,regulation of amyloid-beta formation,GO:1902003,3.3320388349514563,0.001525075649031543,symptomatic
967,positive regulation of chromosome separation,GO:1905820,3.3320388349514563,0.0046073978862921725,symptomatic
1557,piecemeal microautophagy of the nucleus,GO:0034727,3.3320388349514563,0.042764284126126234,symptomatic
1313,negative regulation of signaling receptor activity,GO:2000272,3.3320388349514563,0.008064274815680643,symptomatic
1402,regulatory ncRNA-mediated post-transcriptional gene silencing,GO:0035194,3.3320388349514563,0.0015213650026835344,symptomatic
1420,regulation of smooth muscle cell differentiation,GO:0051150,3.3320388349514563,0.0015238367573588937,symptomatic
633,programmed necrotic cell death,GO:0097300,3.3320388349514563,0.008049532082928027,symptomatic
1559,nucleophagy,GO:0044804,3.3320388349514563,0.04280179665606144,symptomatic
1561,negative regulation of organ growth,GO:0046621,3.3320388349514563,0.004601221749715373,symptomatic
1555,negative regulation of steroid biosynthetic process,GO:0010894,3.3320388349514563,0.013749099918783089,symptomatic
626,positive regulation of microtubule polymerization or depolymerization,GO:0031112,3.3320388349514563,0.0015225998768740243,symptomatic
1545,positive regulation of myelination,GO:0031643,3.3320388349514563,0.042783032168268335,symptomatic
1767,positive regulation of ERBB signaling pathway,GO:1901186,3.3320388349514563,0.0046043077468647465,symptomatic
1547,amyloid fibril formation,GO:1990000,3.3320388349514563,0.008054440334198104,symptomatic
1541,"mitochondrial electron transport, cytochrome c to oxygen",GO:0006123,3.3320388349514563,0.013763915759212812,symptomatic
925,lung epithelium development,GO:0060428,3.3320388349514563,0.000849125629478209,symptomatic
1538,B cell homeostasis,GO:0001782,3.3320388349514563,0.004610492176343409,symptomatic
1784,glial cell migration,GO:0008347,3.3320388349514563,0.0001533540383132305,symptomatic
1537,negative regulation of cellular senescence,GO:2000773,3.3320388349514563,0.013771335659891632,symptomatic
1534,specification of animal organ identity,GO:0010092,3.3320388349514563,0.04282057761115405,symptomatic
1539,cellular response to amino acid stimulus,GO:0071230,3.3320388349514563,2.419631386932331e-07,symptomatic
1562,prostate gland epithelium morphogenesis,GO:0060740,3.3320388349514563,0.013741703953253888,symptomatic
857,apoptotic mitochondrial changes,GO:0008637,3.3320388349514563,1.514689268392987e-05,symptomatic
320,regulation of polysaccharide biosynthetic process,GO:0032885,3.3320388349514563,0.0015263165568013002,symptomatic
841,response to antibiotic,GO:0046677,3.3320388349514563,0.0008476641395823773,symptomatic
1517,regulation of skeletal muscle tissue development,GO:0048641,3.3320388349514563,0.00805935457479249,symptomatic
1232,striated muscle adaptation,GO:0014888,3.3320388349514563,0.004598139886520654,symptomatic
174,regulation of monooxygenase activity,GO:0032768,3.3320388349514563,0.0008483942551203465,symptomatic
1531,regulation of megakaryocyte differentiation,GO:0045652,3.3320388349514563,0.013778763564778305,symptomatic
1061,regulation of cardiac muscle tissue growth,GO:0055021,3.3320388349514563,4.8326721162403345e-05,symptomatic
933,positive regulation of intracellular protein transport,GO:0090316,3.2976879191272146,1.633225623274631e-08,symptomatic
1619,ventricular septum development,GO:0003281,3.2863944673493815,1.920253896472895e-06,symptomatic
480,"negative regulation of gene expression, epigenetic",GO:0045814,3.273064696279749,1.1384708861459287e-09,symptomatic
1692,cell cycle G2/M phase transition,GO:0044839,3.2714563106796115,6.334080897993293e-05,symptomatic
1579,cellular response to glucocorticoid stimulus,GO:0071385,3.2714563106796115,6.326741290927252e-05,symptomatic
452,positive regulation of protein binding,GO:0032092,3.2714563106796115,6.319418673692382e-05,symptomatic
805,canonical NF-kappaB signal transduction,GO:0007249,3.2640380424014266,0.0001978543155893485,symptomatic
1071,"DNA damage response, signal transduction by p53 class mediator",GO:0030330,3.254549559720027,0.0006320021042619151,symptomatic
176,positive regulation of oxidoreductase activity,GO:0051353,3.254549559720027,0.0006325745699360654,symptomatic
1565,phosphatidylinositol 3-kinase/protein kinase B signal transduction,GO:0043491,3.251748742542987,4.2482100273059747e-07,symptomatic
949,regulation of stem cell proliferation,GO:0072091,3.251748742542987,4.255422607997496e-07,symptomatic
1566,negative regulation of striated muscle cell differentiation,GO:0051154,3.2419837313041198,0.0019636310901896014,symptomatic
1287,negative regulation of intrinsic apoptotic signaling pathway,GO:2001243,3.239482200647249,4.886307530658323e-09,symptomatic
646,response to growth hormone,GO:0060416,3.2340376927470014,0.0034165174022151115,symptomatic
1022,miRNA processing,GO:0035196,3.2340376927470014,0.0034068594024915353,symptomatic
1567,protein export from nucleus,GO:0006611,3.2340376927470014,0.003414097772326857,symptomatic
1704,regulation of mesenchymal cell proliferation,GO:0010464,3.2340376927470014,0.0034044534283372333,symptomatic
953,negative regulation of signal transduction by p53 class mediator,GO:1901797,3.2340376927470014,0.0034116815672509005,symptomatic
1568,postreplication repair,GO:0006301,3.2340376927470014,0.00340926877972102,symptomatic
120,positive regulation of viral process,GO:0048524,3.2295145631067963,1.4593921685432807e-05,symptomatic
1570,transforming growth factor beta receptor signaling pathway,GO:0007179,3.227912621359223,5.1079408491683655e-08,symptomatic
1611,regulation of mitochondrial fission,GO:0090140,3.2245537112433444,0.005911078269448703,symptomatic
1574,placenta blood vessel development,GO:0060674,3.2245537112433444,0.005903519345830483,symptomatic
1266,positive regulation of signal transduction by p53 class mediator,GO:1901798,3.2245537112433444,0.005914864994797485,symptomatic
413,positive regulation of intrinsic apoptotic signaling pathway,GO:2001244,3.2245537112433444,2.6187534620635714e-05,symptomatic
1356,regulation of endoplasmic reticulum unfolded protein response,GO:1900101,3.2245537112433444,0.005907296389557821,symptomatic
1246,negative regulation of cell-substrate adhesion,GO:0010812,3.219088365970051,4.650666246624937e-05,symptomatic
1575,cellular response to dexamethasone stimulus,GO:0071549,3.2130374479889046,0.010250987282897755,symptomatic
1581,negative regulation of protein dephosphorylation,GO:0035308,3.2130374479889046,0.010245072114240573,symptomatic
1583,positive regulation of translational initiation,GO:0045948,3.2130374479889046,0.010239163768153928,symptomatic
1058,regulation of stem cell differentiation,GO:2000736,3.2086299892125134,1.0186181586801356e-06,symptomatic
1096,regulation of gliogenesis,GO:0014013,3.206301520424986,1.1490134918137446e-08,symptomatic
526,modulation by host of viral genome replication,GO:0044827,3.1987572815533984,0.017712447610511686,symptomatic
1589,"establishment of mitochondrion localization, microtubule-mediated",GO:0034643,3.1987572815533984,0.017675945915281367,symptomatic
1588,mitochondrion transport along microtubule,GO:0047497,3.1987572815533984,0.01768505722760883,symptomatic
1585,Rac protein signal transduction,GO:0016601,3.1987572815533984,0.01770330806066106,symptomatic
1587,regulation of cell fate specification,GO:0042659,3.1987572815533984,0.017694177937886094,symptomatic
1591,ventricular cardiac muscle tissue morphogenesis,GO:0055010,3.1902499483577773,0.00045836956443035773,symptomatic
713,regulation of phosphoprotein phosphatase activity,GO:0043666,3.1902499483577773,0.0004587975472169407,symptomatic
1601,insulin receptor signaling pathway,GO:0008286,3.1871675812579148,1.0498559935793173e-05,symptomatic
1633,regulation of fibroblast proliferation,GO:0048145,3.1855755894590847,2.230482706007916e-07,symptomatic
1440,Fc receptor mediated stimulatory signaling pathway,GO:0002431,3.1805825242718444,0.031084869228868335,symptomatic
1612,positive regulation of G1/S transition of mitotic cell cycle,GO:1900087,3.1805825242718444,0.0008063928977414698,symptomatic
1607,"negative regulation of DNA-templated transcription, elongation",GO:0032785,3.1805825242718444,0.03105592614764965,symptomatic
1610,positive regulation of mitochondrial fission,GO:0090141,3.1805825242718444,0.031041474809284063,symptomatic
1296,endolysosomal toll-like receptor signaling pathway,GO:0140894,3.1805825242718444,0.031099361009394616,symptomatic
1604,regulation of superoxide anion generation,GO:0032928,3.1805825242718444,0.031070390947904727,symptomatic
1609,negative regulation of reactive oxygen species metabolic process,GO:2000378,3.1805825242718444,0.0008070922844697798,symptomatic
513,negative regulation of translation,GO:0017148,3.1770602844885976,3.12519688399453e-10,symptomatic
1615,regulation of cell-substrate junction assembly,GO:0090109,3.173370319001387,3.358461106340135e-05,symptomatic
542,intracellular steroid hormone receptor signaling pathway,GO:0030518,3.173370319001387,3.354340295166712e-05,symptomatic
1614,regulation of focal adhesion assembly,GO:0051893,3.173370319001387,3.362592054810418e-05,symptomatic
1394,regulation of cysteine-type endopeptidase activity involved in apoptotic process,GO:0043281,3.169500355197727,7.126902859922424e-13,symptomatic
1617,ventricular septum morphogenesis,GO:0060412,3.169500355197727,0.0014448710960355006,symptomatic
1710,regulation of striated muscle cell apoptotic process,GO:0010662,3.169500355197727,0.0014436896805849401,symptomatic
1283,regulation of carbohydrate catabolic process,GO:0043470,3.1654368932038834,6.0055174268134774e-05,symptomatic
487,regulation of muscle adaptation,GO:0043502,3.1633280078653065,2.3819061013579506e-06,symptomatic
1505,response to hydrogen peroxide,GO:0042542,3.162036853576382,8.761504546742618e-08,symptomatic
1288,negative regulation of apoptotic signaling pathway,GO:2001234,3.161165048543689,3.6200385893582596e-18,symptomatic
1352,intrinsic apoptotic signaling pathway by p53 class mediator,GO:0072332,3.1566683699540112,0.0001065532216280454,symptomatic
1622,negative regulation of insulin receptor signaling pathway,GO:0046627,3.156668369954011,0.0025073047525271766,symptomatic
1620,cellular response to estradiol stimulus,GO:0071392,3.156668369954011,0.002509178672372115,symptomatic
479,heterochromatin organization,GO:0070828,3.1519286276567833,1.081899664922385e-08,symptomatic
963,positive regulation of cell cycle phase transition,GO:1901989,3.1519286276567833,1.084158328105939e-08,symptomatic
1085,negative regulation of G1/S transition of mitotic cell cycle,GO:2000134,3.149461364543157,7.626508636023284e-06,symptomatic
383,vasculogenesis,GO:0001570,3.149461364543157,7.637175081668071e-06,symptomatic
458,post-embryonic development,GO:0009791,3.1448456419766555,5.270789674959967e-07,symptomatic
1632,negative regulation of fibroblast proliferation,GO:0048147,3.1416366158113727,0.0043715830906743,symptomatic
1228,muscle hypertrophy,GO:0014896,3.1416366158113727,0.004368599074912747,symptomatic
1358,cardiac ventricle morphogenesis,GO:0003208,3.1416366158113727,1.3669118518679685e-05,symptomatic
1626,negative regulation of blood vessel endothelial cell migration,GO:0043537,3.1416366158113727,0.004374571185746531,symptomatic
1274,regulation of nucleotide catabolic process,GO:0030811,3.136036550542547,0.0003308301063044795,symptomatic
1479,response to gamma radiation,GO:0010332,3.136036550542547,0.0003305120004330329,symptomatic
888,endocardial cushion development,GO:0003197,3.136036550542547,0.0003301945057159983,symptomatic
1281,regulation of glycolytic process,GO:0006110,3.136036550542547,0.00033114882509668035,symptomatic
1280,regulation of purine nucleotide catabolic process,GO:0033121,3.136036550542547,0.00033146815858279096,symptomatic
404,regulation of intrinsic apoptotic signaling pathway,GO:2001242,3.1306518723994454,8.008336792274035e-14,symptomatic
1634,DNA methylation,GO:0006306,3.1237864077669903,0.007591347400538846,symptomatic
1400,glandular epithelial cell differentiation,GO:0002067,3.1237864077669903,4.3536241268627836e-05,symptomatic
1635,DNA alkylation,GO:0006305,3.1237864077669903,0.007586641047531692,symptomatic
1086,negative regulation of cell cycle G1/S phase transition,GO:1902807,3.12378640776699,3.067118919584377e-06,symptomatic
955,neuron apoptotic process,GO:0051402,3.1180546895876016,2.5048344091979716e-08,symptomatic
446,columnar/cuboidal epithelial cell differentiation,GO:0002065,3.1180546895876016,2.5097651855940305e-08,symptomatic
1740,outflow tract morphogenesis,GO:0003151,3.1156726768377254,5.454162591716885e-06,symptomatic
1571,cellular response to transforming growth factor beta stimulus,GO:0071560,3.1156726768377254,1.3563996467219234e-11,symptomatic
115,cellular response to decreased oxygen levels,GO:0036294,3.114731954411144,2.0939670167113198e-10,symptomatic
964,positive regulation of mitotic cell cycle,GO:0045931,3.113544485118574,3.1402822779382164e-09,symptomatic
100,intrinsic apoptotic signaling pathway,GO:0097193,3.112563223068426,1.5707875320386499e-12,symptomatic
970,positive regulation of mitotic nuclear division,GO:0045840,3.1099029126213593,0.001033126763126049,symptomatic
1066,positive regulation of organ growth,GO:0046622,3.1099029126213593,0.0010348689667738164,symptomatic
1637,macrophage differentiation,GO:0030225,3.1099029126213593,0.0010339971310815048,symptomatic
462,regulation of epithelial cell apoptotic process,GO:1904035,3.1055895937411635,8.143654998875325e-08,symptomatic
1572,response to transforming growth factor beta,GO:0071559,3.104384007718749,5.266133903366342e-12,symptomatic
1645,regulation of axon regeneration,GO:0048679,3.1022430532306666,0.01283257927915672,symptomatic
736,cytokine production,GO:0001816,3.1022430532306666,0.012860690077139539,symptomatic
1482,atrioventricular valve development,GO:0003171,3.1022430532306666,0.01282557077053894,symptomatic
1638,salivary gland morphogenesis,GO:0007435,3.1022430532306666,0.012867737030606466,symptomatic
1642,positive regulation of oligodendrocyte differentiation,GO:0048714,3.1022430532306666,0.012839595451534609,symptomatic
1641,regulation of protein deacetylation,GO:0090311,3.1022430532306666,0.01284661930024989,symptomatic
1640,regulation of platelet aggregation,GO:0090330,3.1022430532306666,0.012853650837907389,symptomatic
1799,negative regulation of extrinsic apoptotic signaling pathway,GO:2001237,3.0915824241817633,2.691765697256928e-07,symptomatic
1651,positive regulation of fibroblast proliferation,GO:0048146,3.0897087378640777,0.00023937567059324763,symptomatic
1041,positive regulation of protein ubiquitination,GO:0031398,3.0897087378640777,3.222972041888695e-08,symptomatic
1616,regulation of cell-substrate junction organization,GO:0150116,3.0870359794403197,3.1401858982470595e-05,symptomatic
1346,response to amino acid,GO:0043200,3.082135922330097,7.168729539024521e-09,symptomatic
1666,motor neuron axon guidance,GO:0008045,3.0757281553398057,0.022464402776387744,symptomatic
1624,negative regulation of cellular response to insulin stimulus,GO:1900077,3.0757281553398057,0.0031807026281603255,symptomatic
1656,positive regulation of response to endoplasmic reticulum stress,GO:1905898,3.0757281553398057,0.003182997507401422,symptomatic
1657,negative regulation of receptor signaling pathway via STAT,GO:1904893,3.0757281553398057,0.02252028437533398,symptomatic
1659,regulation of long-term neuronal synaptic plasticity,GO:0048169,3.0757281553398057,0.022509085825172203,symptomatic
1662,secondary palate development,GO:0062009,3.0757281553398057,0.02249789840677003,symptomatic
1255,response to prostaglandin E,GO:0034695,3.0757281553398057,0.022475556898918225,symptomatic
1335,positive regulation of vasculature development,GO:1904018,3.0757281553398057,2.6450043083339087e-12,symptomatic
1664,regulation of cardiac muscle contraction by calcium ion signaling,GO:0010882,3.0757281553398057,0.022486722103537655,symptomatic
1580,cellular response to corticosteroid stimulus,GO:0071384,3.0757281553398057,5.5469687424553316e-05,symptomatic
1652,endoplasmic reticulum calcium ion homeostasis,GO:0032469,3.0757281553398057,0.022531494073878198,symptomatic
317,negative regulation of carbohydrate metabolic process,GO:0045912,3.063326025681177,9.814328306850444e-05,symptomatic
795,regulation of cell adhesion mediated by integrin,GO:0033628,3.0600356647513376,0.000748473647233218,symptomatic
758,digestive tract morphogenesis,GO:0048546,3.0600356647513376,0.0007478147795860057,symptomatic
1412,regulation of homotypic cell-cell adhesion,GO:0034110,3.054368932038835,0.005420300818530845,symptomatic
1230,muscle adaptation,GO:0043500,3.054368932038835,0.005416801592695771,symptomatic
1468,cardiac septum development,GO:0003279,3.0543689320388347,7.467367308651636e-08,symptomatic
108,cellular response to hypoxia,GO:0071456,3.0522493144593494,2.0599525238479666e-09,symptomatic
158,regulation of lymphocyte apoptotic process,GO:0070228,3.0496626624979433,0.0001724951385737786,symptomatic
1592,ventricular cardiac muscle tissue development,GO:0003229,3.0496626624979433,0.00017231620170803818,symptomatic
1980,cytoplasmic translation,GO:0002181,3.045691747572816,3.6947636510267856e-09,symptomatic
1257,cellular response to prostaglandin stimulus,GO:0071379,3.042296327564373,0.03909682251288079,symptomatic
1128,regulation of extrinsic apoptotic signaling pathway via death domain receptors,GO:1902041,3.042296327564373,0.0013216322650749647,symptomatic
1671,negative regulation of vascular associated smooth muscle cell proliferation,GO:1904706,3.042296327564373,0.039044623817937024,symptomatic
1123,regulation of cellular senescence,GO:2000772,3.042296327564373,0.0013227227207392178,symptomatic
1670,relaxation of muscle,GO:0090075,3.042296327564373,0.03906200788909372,symptomatic
1674,embryonic hemopoiesis,GO:0035162,3.042296327564373,0.03899256431951311,symptomatic
1667,hyperosmotic response,GO:0006972,3.042296327564373,0.03911425310695697,symptomatic
1668,positive regulation of embryonic development,GO:0040019,3.042296327564373,0.039079407447173496,symptomatic
1800,regulation of extrinsic apoptotic signaling pathway in absence of ligand,GO:2001239,3.042296327564373,0.001323814977321166,symptomatic
1673,phosphatidylinositol-mediated signaling,GO:0048015,3.042296327564373,0.039009902053759225,symptomatic
1524,response to platelet-derived growth factor,GO:0036119,3.042296327564373,0.03902725521303581,symptomatic
1675,rhythmic behavior,GO:0007622,3.042296327564373,0.03897524198973989,symptomatic
1074,signal transduction by p53 class mediator,GO:0072331,3.042296327564373,1.1290992965044542e-06,symptomatic
714,regulation of protein dephosphorylation,GO:0035304,3.0367948875506943,9.052668157355496e-06,symptomatic
886,mesenchyme morphogenesis,GO:0072132,3.0345353675450766,0.0003054913210886327,symptomatic
1677,neuroblast proliferation,GO:0007405,3.0345353675450766,0.00030579082238381763,symptomatic
1063,regulation of organ growth,GO:0046620,3.032529726191775,2.0259161530232807e-06,symptomatic
1197,negative regulation of protein serine/threonine kinase activity,GO:0071901,3.032529726191775,2.0290668779891026e-06,symptomatic
1248,regulation of cell-matrix adhesion,GO:0001952,3.031609103931243,1.1800459680660331e-08,symptomatic
116,cellular response to oxygen levels,GO:0071453,3.0310804885687443,6.839835538256348e-11,symptomatic
445,neuroepithelial cell differentiation,GO:0060563,3.029126213592233,0.009264729130384045,symptomatic
1590,establishment of mitochondrion localization,GO:0051654,3.029126213592233,0.009280851048824387,symptomatic
1681,regulation of mitophagy,GO:1901524,3.029126213592233,0.009275470845317824,symptomatic
1508,blood vessel endothelial cell migration,GO:0043534,3.029126213592233,0.009270096876114279,symptomatic
1680,non-canonical NF-kappaB signal transduction,GO:0038061,3.029126213592233,0.009286237497488824,symptomatic
514,negative regulation of amide metabolic process,GO:0034249,3.0251405212059272,1.2409361991018553e-10,symptomatic
1444,negative regulation of mitochondrion organization,GO:0010823,3.017695548635281,0.000535244909472716,symptomatic
1396,negative regulation of cysteine-type endopeptidase activity,GO:2000117,3.0147018030513175,0.00012494245574879998,symptomatic
1685,activation of cysteine-type endopeptidase activity involved in apoptotic process,GO:0006919,3.012528261736933,2.8546246241252436e-05,symptomatic
1332,positive regulation of angiogenesis,GO:0045766,3.0108784653175804,1.8766992218969887e-11,symptomatic
779,positive regulation of amide metabolic process,GO:0034250,3.0108784653175804,1.871352500467083e-11,symptomatic
1688,thymus development,GO:0048538,2.998834951456311,0.0009372631941460813,symptomatic
941,regulation of protein localization to nucleus,GO:1900180,2.998834951456311,2.871911296107482e-10,symptomatic
1691,G2/M transition of mitotic cell cycle,GO:0000086,2.998834951456311,0.000936466878772975,symptomatic
1694,branching involved in blood vessel morphogenesis,GO:0001569,2.9988349514563106,0.016099882186603545,symptomatic
1693,positive regulation of extracellular matrix organization,GO:1903055,2.9988349514563106,0.01610835580880702,symptomatic
1499,regulation of nitric oxide biosynthetic process,GO:0045428,2.9988349514563106,0.0002172274033125644,symptomatic
1696,negative regulation of autophagy,GO:0010507,2.9988349514563106,2.5685309554348085e-06,symptomatic
1618,cardiac septum morphogenesis,GO:0060411,2.9988349514563106,5.034063084332437e-05,symptomatic
885,endocardial cushion morphogenesis,GO:0003203,2.9988349514563106,0.003984616781464501,symptomatic
1751,positive regulation of axonogenesis,GO:0050772,2.9988349514563106,1.1382986349657975e-05,symptomatic
1062,regulation of heart growth,GO:0060420,2.9988349514563106,0.00021744682493207205,symptomatic
1605,regulation of superoxide metabolic process,GO:0090322,2.9988349514563106,0.016091417474623206,symptomatic
1501,cellular response to reactive oxygen species,GO:0034614,2.9988349514563106,5.935942653688637e-09,symptomatic
1746,regulation of osteoblast differentiation,GO:0045667,2.9988349514563106,5.948735633545724e-09,symptomatic
778,positive regulation of translation,GO:0045727,2.9915385160513073,2.3804400553039405e-09,symptomatic
1088,regulation of G1/S transition of mitotic cell cycle,GO:2000045,2.986644565474781,4.333176785247327e-11,symptomatic
1697,epithelial cell apoptotic process,GO:1904019,2.981297904956566,0.0003823204474692565,symptomatic
1644,regulation of oligodendrocyte differentiation,GO:0048713,2.9775666184672587,0.0016678448465812352,symptomatic
1700,platelet-derived growth factor receptor signaling pathway,GO:0048008,2.97181842036211,0.006820664614414976,symptomatic
1698,protein localization to chromatin,GO:0071168,2.97181842036211,0.006824946262007202,symptomatic
1701,positive regulation of epithelial cell apoptotic process,GO:1904037,2.97181842036211,0.006816388335659857,symptomatic
1469,cardiac atrium development,GO:0003230,2.97181842036211,0.006812117415650045,symptomatic
1131,regulation of epithelial cell migration,GO:0010632,2.968279136812651,3.7906124413349095e-15,symptomatic
1702,T cell differentiation in thymus,GO:0033077,2.967597087378641,0.0001563923967808523,symptomatic
1708,positive regulation of cytokine production involved in inflammatory response,GO:1900017,2.9618122977346277,0.027876300207038806,symptomatic
1703,positive regulation of mesenchymal cell proliferation,GO:0002053,2.9618122977346277,0.02791602890092057,symptomatic
1705,negative regulation of peptidyl-serine phosphorylation,GO:0033137,2.9618122977346277,0.027902773426608643,symptomatic
769,regulation of morphogenesis of a branching structure,GO:0060688,2.9618122977346277,0.0006769264842013367,symptomatic
1707,regulation of vascular associated smooth muscle cell migration,GO:1904752,2.9618122977346277,0.0278895305346169,symptomatic
1712,regulation of necroptotic process,GO:0060544,2.9618122977346277,0.027849877173667204,symptomatic
1709,negative regulation of striated muscle cell apoptotic process,GO:0010664,2.9618122977346277,0.027863082426001804,symptomatic
1714,positive regulation of DNA biosynthetic process,GO:2000573,2.956597839463968,6.322132777499262e-05,symptomatic
810,regulation of muscle cell differentiation,GO:0051147,2.956597839463968,2.1362915984331176e-09,symptomatic
1686,positive regulation of cysteine-type endopeptidase activity involved in apoptotic process,GO:0043280,2.955373575348248,1.0982413523873047e-07,symptomatic
1716,cellular response to osmotic stress,GO:0071470,2.953398058252427,0.0028642182189844508,symptomatic
1026,regulatory ncRNA-mediated gene silencing,GO:0031047,2.95123439667129,5.089508608184572e-07,symptomatic
716,regulation of phosphatase activity,GO:0010921,2.949673722743912,0.0002732199294993897,symptomatic
463,negative regulation of epithelial cell apoptotic process,GO:1904036,2.949673722743912,0.00027295074730283853,symptomatic
1090,mitotic DNA damage checkpoint signaling,GO:0044773,2.940034266133638,1.0228869779926438e-05,symptomatic
1717,negative regulation of osteoclast differentiation,GO:0045671,2.9400342661336376,0.011495995745800812,symptomatic
1625,regulation of cellular response to insulin stimulus,GO:1900076,2.9400342661336376,0.00011152300389325072,symptomatic
72,apoptotic process involved in development,GO:1902742,2.9400342661336376,0.0115023966343007,symptomatic
1582,negative regulation of dephosphorylation,GO:0035305,2.9400342661336376,0.011483215316956119,symptomatic
1292,animal organ regeneration,GO:0031100,2.9400342661336376,0.00011164515395227948,symptomatic
1291,hepaticobiliary system development,GO:0061008,2.9400342661336376,6.77312308026452e-09,symptomatic
1733,nucleus localization,GO:0051647,2.9400342661336376,0.011489601977310377,symptomatic
1290,liver development,GO:0001889,2.931192057814439,1.2066331307431774e-08,symptomatic
1726,protein monoubiquitination,GO:0006513,2.9256926355671324,0.004887932536687259,symptomatic
1731,response to progesterone,GO:0032570,2.9256926355671324,0.004884695495272234,symptomatic
1725,myoblast differentiation,GO:0045445,2.9256926355671324,0.004891173871260659,symptomatic
1474,ERBB signaling pathway,GO:0038127,2.9219417475728156,0.0001936801425814758,symptomatic
642,positive regulation of endopeptidase activity,GO:0010950,2.9209431345353676,7.452993873556198e-10,symptomatic
411,regulation of neuron apoptotic process,GO:0043523,2.9206760158216474,2.0936086007899436e-15,symptomatic
93,regulation of leukocyte apoptotic process,GO:2000106,2.9202138104068944,7.262612997206778e-06,symptomatic
1363,positive regulation of mitochondrion organization,GO:0010822,2.9155339805825244,7.880840572070175e-05,symptomatic
1175,regulation of endothelial cell migration,GO:0010594,2.9155339805825244,1.127311214433544e-10,symptomatic
1738,protein deacylation,GO:0035601,2.915533980582524,0.04889554077255485,symptomatic
372,negative regulation of lipid localization,GO:1905953,2.915533980582524,0.002052326975863059,symptomatic
1732,nuclear migration,GO:0007097,2.915533980582524,0.04898006201848839,symptomatic
1734,"protein localization to chromosome, centromeric region",GO:0071459,2.915533980582524,0.04893776490102856,symptomatic
1735,cellular response to nerve growth factor stimulus,GO:1990090,2.915533980582524,0.0020507458302730258,symptomatic
371,negative regulation of organic acid transport,GO:0032891,2.915533980582524,0.048958904324311936,symptomatic
1737,regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway,GO:1901028,2.915533980582524,0.0489166437249815,symptomatic
556,pyrimidine nucleoside triphosphate metabolic process,GO:0009147,2.915533980582524,0.04887445602017341,symptomatic
1140,cell differentiation involved in embryonic placenta development,GO:0060706,2.915533980582524,0.04885338944430265,symptomatic
1739,outflow tract septum morphogenesis,GO:0003148,2.915533980582524,0.04883234102144857,symptomatic
1158,post-Golgi vesicle-mediated transport,GO:0006892,2.915533980582524,2.884259345901398e-06,symptomatic
1347,response to acid chemical,GO:0001101,2.909317490218809,1.511311729024035e-08,symptomatic
1043,positive regulation of post-translational protein modification,GO:1901875,2.909317490218809,1.5143835008309946e-08,symptomatic
833,regulation of mitotic sister chromatid segregation,GO:0033047,2.9079611650485435,0.0008360340071298048,symptomatic
1584,regulation of translational initiation,GO:0006446,2.905847821178596,1.2816686113743191e-05,symptomatic
1743,cellular response to interleukin-4,GO:0071353,2.90209834011901,0.02005569962949699,symptomatic
1934,regulation of substrate adhesion-dependent cell spreading,GO:1900024,2.90209834011901,0.0003389155324909065,symptomatic
1741,positive regulation of G protein-coupled receptor signaling pathway,GO:0045745,2.90209834011901,0.02006592691130703,symptomatic
1498,regulation of nitric oxide metabolic process,GO:0080164,2.90209834011901,0.0003385915214655806,symptomatic
309,regulation of epithelial to mesenchymal transition,GO:0010717,2.8988737864077674,2.04639213568427e-06,symptomatic
1745,positive regulation of osteoblast differentiation,GO:0045669,2.8974250738708314,0.00013904273179275704,symptomatic
