,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,Fold_Enrichment,module
4,KEGG_2021_Human,mRNA surveillance pathway,55/98,3.0494413616639262e-37,1.2746664891755212e-35,0,0,17.11402742304073,1438.9592348710596,HBS1L;DAZAP1;SMG1;NXT1;EIF4A3;MSI1;CASC3;MSI2;SMG7;SMG5;GLE1;PNN;PPP1CC;PCF11;MAGOH;PAPOLA;PAPOLB;PELO;UPF2;UPF1;NCBP1;NCBP2;PABPC4;SRRM1;WDR33;DDX39B;PABPC3;ETF1;PABPC1;RBM8A;CSTF3;GSPT2;GSPT1;NXF1;FIP1L1;PABPN1;SYMPK;SAP18;CPSF4;CPSF7;CPSF6;CPSF1;FUS;ALYREF;CPSF3;CPSF2;PYM1;UPF3B;UPF3A;MAGOHB;NUDT21;ACIN1;RNPS1;CPSF4L;TARDBP,8.21099181430814,345
5,KEGG_2021_Human,Ribosome biogenesis in eukaryotes,52/108,6.799187705394075e-31,2.3683837173789364e-29,0,0,12.388763003398909,860.564791431143,RBM28;NXT1;POP1;NVL;WDR3;FCF1;NAT10;PWP2;WDR43;FBL;XPO1;NOB1;RIOK2;RIOK1;UTP14A;UTP14C;UTP15;WDR36;IMP3;WDR75;IMP4;GNL2;UTP18;GTPBP4;GNL3;LSG1;XRN1;DKC1;XRN2;NHP2;HEATR1;SNU13;AK6;NOL6;RRP7A;NXF1;EMG1;TCOF1;BMS1;GAR1;DROSHA;MDN1;NOP56;NOP58;UTP6;UTP4;RCL1;TBL3;EIF6;MPHOSPH10;NOP10;RAN,7.044312169312168,345
6,KEGG_2021_Human,RNA degradation,41/79,2.7876481364215413e-26,8.323120864458602e-25,0,0,14.2956667419622,841.1858245621202,DDX6;ZCCHC7;DIS3L;PARN;ENO1;EDC4;EXOSC7;EXOSC6;EXOSC5;EXOSC10;EXOSC4;EXOSC9;DHX36;EXOSC8;MTREX;EXOSC3;EXOSC2;EXOSC1;DIS3;PABPC4;LSM1;LSM5;LSM4;PATL1;LSM3;LSM2;LSM8;LSM7;PFKL;LSM6;PAN3;XRN1;CNOT1;C1D;XRN2;PABPC3;PABPC1;PFKM;DCP2;DCP1B;MPHOSPH6,7.593041452218668,345
7,KEGG_2021_Human,Protein export,11/23,1.551655677021027e-07,4.053700456217433e-06,0,0,11.907037815126053,186.6877443322317,SRP19;SEC61A1;SRP72;SEC61G;SRP54;SRPRA;SRPRB;SRP68;SEC61B;SRP14;SRP9,6.997193024366938,345
8,KEGG_2021_Human,Aminoacyl-tRNA biosynthesis,15/66,5.422462442464744e-05,0.0012592162783057,0,0,3.823116325181758,37.55208384899718,AARS1;RARS1;KARS1;MARS1;YARS1;DARS1;WARS1;QARS1;EPRS1;LARS1;IARS1;FARSA;TARS1;VARS1;FARSB,3.325112387612388,345
9,KEGG_2021_Human,Amyotrophic lateral sclerosis,42/364,0.0016627467285716,0.0347514066271479,0,0,1.7029348604151753,10.897564466516451,NUP205;NXT1;NUP188;SLC1A2;ACTB;NUP160;GLE1;TUBA1C;NXF1;ACTR1A;TUBA1B;TUBA3D;ATXN2;TPR;NUP88;HNRNPA1;RAE1;NUP214;RANBP2;XBP1;HNRNPA3;NCBP1;FUS;TUBB;ALYREF;NUP153;TUBB4B;TUBB4A;EIF2S1;NUP93;ATXN2L;TUBB2B;TUBB2A;NUP50;HNRNPA2B1;SRSF3;NUP35;MATR3;TARDBP;HNRNPA1L2;SRSF7;TUBA8,1.6881339814032124,345
0,KEGG_2021_Human,Staphylococcus aureus infection,28/95,0.00012838173701407667,0.0395415750003356,0,0,2.4825454318366327,22.24485432966728,SELPLG;KRT24;FPR1;KRT23;KRT20;KRT40;KRT33B;HLA-DMA;HLA-DMB;KRT28;KRT27;KRT26;KRT25;HLA-DOA;HLA-DOB;HLA-DRB5;KRT35;KRT13;KRT34;KRT31;KRT38;KRT16;KRT37;KRT15;KRT36;HLA-DRA;HLA-DRB3;HLA-DRB1,2.1311894808303853,346
0,KEGG_2021_Human,Tight junction,28/169,4.399147362959297e-10,1.077791103925028e-07,0,0,4.669244054037469,100.59624924977328,ITGB1;ROCK2;CD1D;ACTB;CDC42;EPB41L4B;STK11;MPDZ;CGNL1;JAM2;MAGI1;PRKCI;HSPA4;RDX;CGN;PRKAB1;TJP1;TIAM1;AFDN;DLG1;PARD3;NEDD4;CLDN18;MYH9;RAPGEF2;ARHGEF2;RAPGEF6;TJP2,4.084867411790489,348
1,KEGG_2021_Human,Rap1 signaling pathway,30/210,4.090107993182941e-09,5.010382291649102e-07,0,0,3.920487401900041,75.72301631389318,ITGB1;DOCK4;CALML3;SIPA1L2;ACTB;RAP1GAP;CDC42;SIPA1L1;CDH1;AKT2;AKT1;PRKCG;MAGI1;PRKCI;MAP2K1;BRAF;MAPK12;TIAM1;AFDN;PLCB3;MRAS;PRKD3;PARD3;GNAQ;RAPGEF2;PRKD2;PRKD1;PLCB1;RAF1;RAPGEF6,3.5221560846560847,348
2,KEGG_2021_Human,Hippo signaling pathway,25/163,1.89231268149208e-08,1.5453886898851986e-06,0,0,4.244529520953809,75.47996346514107,YWHAE;YAP1;YWHAB;WWC1;ACTB;GLI2;NKD2;PAK1;YWHAQ;CDH1;RASSF6;CTNNA2;YWHAG;YWHAH;FZD1;WWTR1;PRKCI;FZD7;YWHAZ;PPP1CA;DLG1;FRMD6;LATS2;PARD3;DLG5,3.7814559191092934,348
3,KEGG_2021_Human,Endocytosis,30/252,2.660513915173936e-07,1.6295647730440355e-05,0,0,3.171740513747949,48.01880765642256,ARF1;WASHC2C;CDC42;CYTH3;CYTH2;RAB11FIP1;GRK5;KIF5C;KIF5B;GRK7;KIF5A;PSD3;RAB11FIP2;CYTH1;WASHC3;USP8;HSPA8;PRKCI;IQSEC2;IQSEC1;GBF1;ARAP2;HSPA2;EPN1;DNM2;EPN3;PARD3;NEDD4;HSPA1B;ARF6,2.9351300705467374,348
4,KEGG_2021_Human,Regulation of actin cytoskeleton,27/218,4.752794546386886e-07,1.984431223611943e-05,0,0,3.310994764397906,48.20597426981557,ITGB1;MYLK2;ROCK2;ARAF;ACTB;FGD1;MYLK3;MYLK;SLC9A1;CDC42;PAK1;PAK6;MAP2K1;PPP1R12A;RDX;LIMK1;BRAF;SSH2;PPP1CA;SSH1;TIAM1;MRAS;ITGAD;SPATA13;ARHGEF4;MYH9;RAF1,3.0536123853211006,348
5,KEGG_2021_Human,Proteoglycans in cancer,26/205,4.859831568029248e-07,1.984431223611943e-05,0,0,3.400064752116499,49.42705366693033,ITGB1;SDC4;ROCK2;ARAF;ACTB;SLC9A1;CDC42;PAK1;AKT2;AKT1;FLNA;FLNB;PRKCG;FZD1;MAP2K1;PPP1R12A;FZD7;RDX;STAT3;BRAF;ANK3;MAPK12;PPP1CA;TIAM1;MRAS;RAF1,3.1269873532068653,348
6,KEGG_2021_Human,Vascular smooth muscle contraction,20/133,6.81518459318079e-07,2.3853146076132764e-05,0,0,4.126905037857043,58.59768733495539,PRKCG;MYLK2;GUCY1A2;PPP1R14A;MAP2K1;PPP1R12A;ROCK2;ARAF;CALML3;BRAF;ADRA1D;MYLK3;MYLK;PPP1CA;PLCB3;GNAQ;MYH9;CACNA1S;RAF1;PLCB1,3.7075327206906157,348
7,KEGG_2021_Human,Platelet activation,19/124,9.614943613216044e-07,2.9445764815474136e-05,0,0,4.215880777738969,58.41008860918454,ITGB1;MYLK2;GUCY1A2;FGA;PRKCI;PPP1R12A;GP1BB;ROCK2;GP1BA;ACTB;MYLK3;MAPK12;MYLK;PPP1CA;PLCB3;AKT2;GNAQ;AKT1;PLCB1,3.7777964456391877,348
8,KEGG_2021_Human,Oxytocin signaling pathway,21/154,1.8636811413365469e-06,5.073354218082821e-05,0,0,3.682275541795666,48.5801025825567,PRKCG;KCNJ4;MYLK2;GUCY1A2;MAP2K1;PPP1R12A;ROCK2;CALML3;KCNJ18;PRKAB1;ACTB;MYLK3;MYLK;PPP1CA;RCAN1;PLCB3;GNAQ;CACNA1S;RAF1;PLCB1;KCNJ2,3.362058080808081,348
9,KEGG_2021_Human,Salmonella infection,28/249,2.079288880010566e-06,5.094257756025886e-05,0,0,2.9664912270889148,38.81204230735938,ARF1;ROCK2;KLC1;ACTB;PIK3C2B;CDC42;CYTH3;KLC4;CYTH2;PAK1;KLC3;KLC2;KIF5C;AKT2;KIF5B;KIF5A;AKT1;FLNA;FLNB;CYTH1;MAP2K1;MAPK12;DNM2;NFKBIA;PIK3C3;RAF1;EXOC2;ARF6,2.7724602112152312,348
10,KEGG_2021_Human,Apelin signaling pathway,19/137,4.431356639999996e-06,9.8698397890909e-05,0,0,3.748860387053997,46.21147014435535,MYLK2;MAP2K1;CALML3;PRKAB1;MYLK3;MYLK;SLC9A1;PLCB3;MRAS;CDH1;AKT2;GNAQ;MYL3;APLNR;AKT1;PIK3C3;GNB5;RAF1;PLCB1,3.4193194106515272,348
11,KEGG_2021_Human,cGMP-PKG signaling pathway,21/167,6.876650851419133e-06,0.00014039828821647398,0,0,3.3521101933924253,39.84780371320775,MYLK2;GUCY1A2;MAP2K1;PPP1R12A;ROCK2;BAD;CALML3;ADRA1D;MYLK3;MYLK;PPP1CA;PLCB3;PLN;AKT2;GNAQ;PDE3A;AKT1;CACNA1S;RAF1;PLCB1;MYH7,3.1003409846972723,348
12,KEGG_2021_Human,Non-small cell lung cancer,13/72,7.921374344325446e-06,0.00014928743956613342,0,0,5.108441665295376,60.00347912157776,PRKCG;MAP2K1;BAD;STAT3;ARAF;BRAF;GADD45G;KIF5C;AKT2;KIF5B;KIF5A;AKT1;RAF1,4.451613940329218,348
13,KEGG_2021_Human,Thyroid hormone signaling pathway,17/121,1.1718590450553976e-05,0.0002050753328846946,0,0,3.7992847091932456,43.13834773837225,PRKCG;PFKFB2;MAP2K1;BAD;TSC2;ACTB;SLC9A1;SLCO1C1;RCAN1;PLCB3;PLN;TBC1D4;AKT2;AKT1;RAF1;PLCB1;MYH7,3.463938628711356,348
14,KEGG_2021_Human,MAPK signaling pathway,29/294,1.8005155356976816e-05,0.00029408420416395463,0,0,2.559508686717729,27.962254701720195,ARAF;CACNA1B;CDC42;PAK1;AKT2;RPS6KA1;MAP3K20;AKT1;FLNA;FLNB;CACNA1S;MAP3K6;PRKCG;MAP3K2;MAP3K3;HSPA8;MAP2K1;BRAF;HSPA2;MAPK8IP3;MAPK12;GADD45G;CDC25B;NR4A1;MRAS;RAPGEF2;MAPT;RAF1;HSPA1B,2.4319649155958682,348
15,KEGG_2021_Human,Neurotrophin signaling pathway,16/119,3.660218831337438e-05,0.0005604710085485452,0,0,3.6063053581353546,36.83986087714546,YWHAE;BEX3;MAP3K3;MAP2K1;BAD;CALML3;BRAF;IRAK3;MAPK12;NFKBIA;CDC42;AKT2;RPS6KA1;AKT1;RAF1;NFKBIE,3.3149704326174914,348
16,KEGG_2021_Human,GnRH secretion,11/64,6.305394313191628e-05,0.000908718592195264,0,0,4.801726894787336,46.43999749459157,PRKCG;MAP2K1;PLCB3;AKT2;GNAQ;AKT1;CACNA1S;PLCB1;RAF1;CGA;KCNN4,4.237594039351852,348
17,KEGG_2021_Human,Gastric acid secretion,12/76,7.028463786657036e-05,0.0009566520154060964,0,0,4.340681818181818,41.509754904254535,PRKCG;MYLK2;PLCB3;GNAQ;CALML3;PLCB1;KCNJ1;ACTB;MYLK3;KCNJ2;MYLK;SLC9A1,3.892909356725146,348
18,KEGG_2021_Human,mTOR signaling pathway,18/154,8.111558100168335e-05,0.0010459640708111,0,0,3.074822236586942,28.96370467883708,PRKCG;FZD1;PRR5;MAP2K1;MAPKAP1;FZD7;TSC2;TSC1;BRAF;STK11;AKT2;RPS6KA1;AKT1S1;TBC1D7;AKT1;RAF1;LPIN1;LPIN3,2.881764069264069,348
19,KEGG_2021_Human,Long-term potentiation,11/67,9.721792341495408e-05,0.0011909195618331,0,0,4.543778104462124,41.97794604428647,PRKCG;MAP2K1;PLCB3;GNAQ;RPS6KA1;ARAF;CALML3;BRAF;PLCB1;RAF1;PPP1CA,4.047851022664455,348
20,KEGG_2021_Human,Renal cell carcinoma,11/69,0.00012787731115800806,0.0014639192752092,0,0,4.386636887367454,39.323739933726365,CDC42;MAP2K1;PAK1;BAD;AKT2;TFE3;ARAF;AKT1;PAK6;BRAF;RAF1,3.9305220075147607,348
21,KEGG_2021_Human,Endometrial cancer,10/58,0.00013145397573307823,0.0014639192752092,0,0,4.815346634421604,43.03404868532876,MAP2K1;CDH1;BAD;AKT2;ARAF;AKT1;BRAF;CTNNA2;RAF1;GADD45G,4.250878033205619,348
22,KEGG_2021_Human,Phospholipase D signaling pathway,17/148,0.0001570256610151566,0.001672664649944,0,0,3.0119530813628748,26.382002210789977,MAP2K1;ARF1;TSC2;TSC1;DNM2;GRM3;CYTH3;CYTH2;PLCB3;MRAS;GRM7;AKT2;AKT1;RAF1;PLCB1;CYTH1;ARF6,2.832003878878879,348
23,KEGG_2021_Human,Inositol phosphate metabolism,11/73,0.00021435431070690407,0.0021882002551329,0,0,4.102768882293213,34.65970022959813,PLCB3;MTMR3;INPP5F;INPP5E;PIK3C3;PLCH1;SYNJ2;PI4KB;PLCB1;MTMR4;PIK3C2B,3.7151509386098427,348
24,KEGG_2021_Human,Cholinergic synapse,14/113,0.0002660525244847007,0.00260731473995,0,0,3.275721982890877,26.965143277772736,PRKCG;KCNJ4;MAP2K1;CACNA1B;KCNJ18;PLCB3;AKT2;GNAQ;AKT1;KCNQ5;CACNA1S;GNB5;PLCB1;KCNJ2,3.054613241560144,348
25,KEGG_2021_Human,cAMP signaling pathway,21/216,0.00030299743025555715,0.002796259076075,0,0,2.503318250377074,20.281349338963345,MAP2K1;PPP1R12A;ROCK2;BAD;CALML3;BRAF;TSHR;PPP1CA;SLC9A1;NFKBIA;TIAM1;AFDN;PAK1;PLN;AKT2;FSHR;PDE3A;AKT1;CACNA1S;CGA;RAF1,2.397022890946502,348
26,KEGG_2021_Human,Focal adhesion,20/201,0.00030855229541697395,0.002796259076075,0,0,2.567268743618007,20.752822943044897,PRKCG;ITGB1;MYLK2;MAP2K1;PPP1R12A;ROCK2;BAD;BRAF;ACTB;MYLK3;MYLK;PPP1CA;CDC42;PAK1;AKT2;AKT1;FLNA;PAK6;FLNB;RAF1,2.4532430440390636,348
27,KEGG_2021_Human,Hepatitis C,17/157,0.00031957246583715017,0.002796259076075,0,0,2.816994773519164,22.672657084276345,YWHAE;MAP2K1;YWHAB;BAD;STAT3;ARAF;EIF2AK3;BRAF;YWHAZ;NFKBIA;YWHAQ;AKT2;AKT1;CLDN18;RAF1;YWHAG;YWHAH,2.669659707478179,348
28,KEGG_2021_Human,Dopaminergic synapse,15/132,0.0004214850162681612,0.003560821689162,0,0,2.9705533720132262,23.08632785519383,PRKCG;CACNA1B;CALML3;MAPK12;PPP1CA;PLCB3;TH;KIF5C;AKT2;KIF5B;GNAQ;KIF5A;AKT1;GNB5;PLCB1,2.8017150673400675,348
29,KEGG_2021_Human,Chemokine signaling pathway,19/192,0.0004623973881439249,0.0037762453365087,0,0,2.5496417315601283,19.578917843083183,MAP2K1;ROCK2;BAD;STAT3;BRAF;NFKBIA;CDC42;TIAM1;PLCB3;PAK1;GRK5;AKT2;PARD3;GRK7;GNAQ;AKT1;GNB5;RAF1;PLCB1,2.4398268711419755,348
30,KEGG_2021_Human,GnRH signaling pathway,12/93,0.0004933294529249586,0.0038988940634391,0,0,3.42662177328844,26.091440431101663,CDC42;MAP3K2;MAP3K3;MAP2K1;PLCB3;GNAQ;CALML3;CACNA1S;PLCB1;RAF1;CGA;MAPK12,3.1813022700119475,348
31,KEGG_2021_Human,Autophagy,15/137,0.0006264183770722416,0.0047960156994593,0,0,2.848061505324877,21.005855064822203,MAP2K1;MTMR3;BAD;EIF2AK3;TSC2;TSC1;MTMR4;VMP1;STK11;MRAS;AKT2;AKT1S1;AKT1;PIK3C3;RAF1,2.699462692619627,348
32,KEGG_2021_Human,Adherens junction,10/71,0.0007132320807597642,0.0052246091859121,0,0,3.7865482585683994,27.436206695346844,CDC42;TJP1;AFDN;YES1;CDH1;PARD3;LMO7;CTNNA2;NECTIN4;ACTB,3.4725482524778295,348
33,KEGG_2021_Human,Phosphatidylinositol signaling system,12/97,0.0007250478053918909,0.0052246091859121,0,0,3.2646844919786098,23.601295343030912,PRKCG;PLCB3;MTMR3;INPP5F;INPP5E;CALML3;PIK3C3;SYNJ2;PI4KB;MTMR4;PLCB1;PIK3C2B,3.0501145475372278,348
34,KEGG_2021_Human,Melanoma,10/72,0.0007977706534257582,0.0055819735565769,0,0,3.725279868939424,26.5749895262903,MAP2K1;CDH1;BAD;AKT2;ARAF;AKT1;MITF;BRAF;RAF1;GADD45G,3.4243184156378597,348
35,KEGG_2021_Human,Long-term depression,9/60,0.0008202083593337528,0.0055819735565769,0,0,4.073316283034953,28.944790612237814,PRKCG;GUCY1A2;MAP2K1;PLCB3;GNAQ;ARAF;BRAF;PLCB1;RAF1,3.6982638888888886,348
36,KEGG_2021_Human,Serotonergic synapse,13/113,0.000888711295747989,0.0058847099313042,0,0,3.00751213592233,21.129992680413352,PRKCG;TPH2;MAP2K1;TPH1;ARAF;CACNA1B;BRAF;PLCB3;GNAQ;CACNA1S;GNB5;RAF1;PLCB1,2.836426581448705,348
37,KEGG_2021_Human,FoxO signaling pathway,14/131,0.0011898587760119,0.0076714578979714,0,0,2.76914768773821,18.647220809880675,MAP2K1;USP7;HOMER1;PRMT1;STAT3;ARAF;BRAF;PRKAB1;MAPK12;GADD45G;STK11;AKT2;AKT1;RAF1,2.634895391574781,348
38,KEGG_2021_Human,Pancreatic cancer,10/76,0.0012224363479255,0.0076794078267119,0,0,3.4987724890989704,23.46595011346865,CDC42;MAP2K1;BAD;AKT2;STAT3;ARAF;AKT1;BRAF;RAF1;GADD45G,3.2440911306042883,348
39,KEGG_2021_Human,Adrenergic signaling in cardiomyocytes,15/150,0.0015892966535258,0.0096616986224182,0,0,2.572046499053798,16.575460341309793,TPM1;CALML3;ADRA1D;MAPK12;SLC9A1;PPP1CA;PLCB3;PLN;AKT2;GNAQ;MYL3;AKT1;CACNA1S;PLCB1;MYH7,2.4655092592592593,348
40,KEGG_2021_Human,Pathogenic Escherichia coli infection,18/197,0.0016168556878332,0.0096616986224182,0,0,2.3308981521272023,14.981316309670522,ITGB1;ARF1;ROCK2;ACTB;MAPK12;TJP1;NFKBIA;CDC42;CYTH3;CYTH2;PAK1;BAIAP2L1;CLDN18;MYH9;ARHGEF2;SEC24C;CYTH1;ARF6,2.2527495769881556,348
41,KEGG_2021_Human,Insulin signaling pathway,14/137,0.0018291296312071,0.010423690617472,0,0,2.6332375109899337,16.599705540547504,MAP2K1;PRKCI;BAD;ARAF;TSC2;CALML3;TSC1;BRAF;PRKAB1;PPP1CA;AKT2;AKT1;FLOT2;RAF1,2.5194985131116514,348
42,KEGG_2021_Human,Acute myeloid leukemia,9/67,0.0018294640675563,0.010423690617472,0,0,3.580397301349325,22.569865808434397,MAP2K1;JUP;BAD;AKT2;STAT3;ARAF;AKT1;BRAF;RAF1,3.311878109452736,348
43,KEGG_2021_Human,Prolactin signaling pathway,9/70,0.0024900599254505,0.0138651064030767,0,0,3.403777619387028,20.407173430483407,MAP2K1;TH;AKT2;STAT3;AKT1;RAF1;CGA;PRLR;MAPK12,3.169940476190476,348
44,KEGG_2021_Human,Aldosterone synthesis and secretion,11/98,0.0026258585242392,0.0142963408541915,0,0,2.919985527817205,17.351568349568737,PRKCG;NR4A1;PLCB3;PRKD3;GNAQ;CALML3;PRKD2;PRKD1;CACNA1S;PLCB1;KCNK3,2.767408352229781,348
45,KEGG_2021_Human,ErbB signaling pathway,10/85,0.0028629398488159,0.015248266586085,0,0,3.0774687625957275,18.02136860085913,PRKCG;MAP2K1;PAK1;BAD;AKT2;ARAF;AKT1;PAK6;BRAF;RAF1,2.9005991285403048,348
46,KEGG_2021_Human,Glutamatergic synapse,12/114,0.0029494201726042,0.0153746370699581,0,0,2.7181461675579324,15.836318268809045,PRKCG;GRM3;PLCB3;HOMER1;GRM7;GNAQ;GRIK5;GRIK1;GNB5;GRIK2;PLCB1;SHANK2,2.5952729044834304,348
47,KEGG_2021_Human,VEGF signaling pathway,8/59,0.0030475116192207,0.015555007223106,0,0,3.616358002790984,20.95111652428768,PRKCG;CDC42;MAP2K1;BAD;AKT2;AKT1;RAF1;MAPK12,3.343063402385436,348
48,KEGG_2021_Human,Longevity regulating pathway,11/102,0.0035929372914929,0.0173991594684935,0,0,2.7910491445600405,15.710216184271214,HSPA8;STK11;AKT2;AKT1S1;AKT1;TSC2;TSC1;HSPA2;PRKAB1;HSPA1B;SOD1,2.65888253449528,348
49,KEGG_2021_Human,Human immunodeficiency virus 1 infection,18/212,0.003594175805032,0.0173991594684935,0,0,2.1489747366036025,12.095376603350738,PRKCG;MAP2K1;BAD;LIMK1;CALML3;CDC25C;MAPK12;NFKBIA;PAK1;WEE1;TRIM5;AKT2;GNAQ;AKT1;PAK6;CALR;GNB5;RAF1,2.0933569182389933,348
50,KEGG_2021_Human,Alzheimer disease,27/369,0.0036526723847345,0.0173991594684935,0,0,1.8344054580896687,10.295226816705584,ARAF;CALML3;KLC1;KLC4;KLC3;KLC2;KIF5C;AKT2;KIF5B;KIF5A;AKT1;CACNA1S;FZD1;MAP2K1;CSNK1A1;BAD;FZD7;EIF2AK3;BRAF;PLCB3;ADAM17;PSMA1;GNAQ;PIK3C3;MAPT;PLCB1;RAF1,1.804031165311653,348
51,KEGG_2021_Human,Gap junction,10/88,0.0036928828259659,0.0173991594684935,0,0,2.958639506402505,16.57236910409088,PRKCG;MAP3K2;TJP1;GUCY1A2;GJA1;MAP2K1;PLCB3;GNAQ;PLCB1;RAF1,2.801715067340067,348
52,KEGG_2021_Human,Glioma,9/75,0.0039978465656485,0.0183466022141772,0,0,3.145092226613966,17.36719745566585,PRKCG;MAP2K1;AKT2;ARAF;AKT1;CALML3;BRAF;RAF1;GADD45G,2.958611111111111,348
53,KEGG_2021_Human,T cell receptor signaling pathway,11/104,0.0041733038520031,0.0183466022141772,0,0,2.730740191101044,14.96185457880854,NFKBIA;CDC42;MAP2K1;DLG1;PAK1;AKT2;AKT1;PAK6;RAF1;NFKBIE;MAPK12,2.6077501780626777,348
54,KEGG_2021_Human,Axon guidance,16/182,0.0041854946286249,0.0183466022141772,0,0,2.2302510896203573,12.213145771864378,ITGB1;ROCK2;LIMK1;SSH2;SSH1;CDC42;ABLIM1;PAK1;RGS3;ABLIM2;PARD3;PAK6;EPHB2;RAF1;SRGAP2;SRGAP1,2.1674806674806675,348
55,KEGG_2021_Human,Ras signaling pathway,19/232,0.0041935090775262,0.0183466022141772,0,0,2.066473822560465,11.312326970314716,PRKCG;MAP2K1;KSR1;BAD;CALML3;RASAL2;KSR2;CDC42;TIAM1;AFDN;PAK1;MRAS;AKT2;AKT1;PAK6;GNB5;RAF1;EXOC2;ARF6,2.019167065772669,348
56,KEGG_2021_Human,Chronic myeloid leukemia,9/76,0.0043706637339585,0.0187861862249093,0,0,3.0979883192731994,16.830876091022372,NFKBIA;MAP2K1;BAD;AKT2;ARAF;AKT1;BRAF;RAF1;GADD45G,2.9196820175438596,348
57,KEGG_2021_Human,AMPK signaling pathway,12/120,0.0044892400720838,0.0189631692700095,0,0,2.5663299663299664,13.873764164488035,PFKFB2;TBC1D1;CRTC2;STK11;PFKFB4;RAB14;AKT2;AKT1S1;AKT1;TSC2;TSC1;PRKAB1,2.4655092592592593,348
58,KEGG_2021_Human,Yersinia infection,13/137,0.0049668189363059,0.0206249260914401,0,0,2.4223594581897903,12.850558054736773,ITGB1;MAP2K1;ROCK2;LIMK1;ACTB;MAPK12;NFKBIA;CDC42;AKT2;GNAQ;RPS6KA1;AKT1;ARF6,2.3395343336036762,348
59,KEGG_2021_Human,Glucagon signaling pathway,11/107,0.0051812553966756,0.0211567928697588,0,0,2.6449883979015336,13.919801330440958,CRTC2;PLCB3;PRMT1;AKT2;GNAQ;AKT1;CALML3;SIK1;SIK2;PLCB1;PRKAB1,2.534635687088958,348
60,KEGG_2021_Human,Insulin resistance,11/108,0.005556920897153,0.0223187806524997,0,0,2.6175831856418963,13.592353314553012,NFKBIA;MLXIP;MLXIPL;CRTC2;TBC1D4;AKT2;RPS6KA1;STAT3;AKT1;PRKAB1;PPP1CA,2.5111668381344305,348
61,KEGG_2021_Human,Pathways of neurodegeneration,32/475,0.0057510328949637,0.0226816736729944,0,0,1.6797947366207255,8.665012529099686,ARAF;CACNA1B;CALML3;KLC1;KLC4;KLC3;KLC2;KIF5C;KIF5B;KIF5A;CACNA1S;PRKCG;FZD1;MAP2K1;CSNK1A1;FUS;BAD;FZD7;EIF2AK3;BRAF;MAPK12;SOD1;PLCB3;CCS;PSMA1;ALS2;GNAQ;MAP3K10;PIK3C3;MAPT;PLCB1;RAF1,1.6609746588693957,348
62,KEGG_2021_Human,Cell cycle,12/124,0.0058324303730557,0.0226816736729944,0,0,2.474155844155844,12.727853083383398,YWHAE;WEE1;YWHAQ;YWHAB;SFN;CDC25C;YWHAZ;CDC14A;YWHAG;CDC25B;GADD45G;YWHAH,2.3859767025089607,348
63,KEGG_2021_Human,Cellular senescence,14/156,0.0059535519838377,0.0227909411881289,0,0,2.278626803347424,11.675153425209452,MAP2K1;HUS1;TSC2;CALML3;TSC1;ZFP36L2;MAPK12;ZFP36L1;GADD45G;PPP1CA;MRAS;AKT2;AKT1;RAF1,2.212636514719848,348
64,KEGG_2021_Human,Human cytomegalovirus infection,18/225,0.0066405049507322,0.0250295955835293,0,0,2.0126347082868823,10.092492137837818,PRKCG;MAP2K1;ROCK2;STAT3;TSC2;CALML3;TSC1;MAPK12;NFKBIA;AKAP13;PLCB3;AKT2;GNAQ;AKT1;CALR;GNB5;PLCB1;RAF1,1.9724074074074074,348
65,KEGG_2021_Human,Fc gamma R-mediated phagocytosis,10/97,0.0073651034677509,0.0273401568121057,0,0,2.651322464523482,13.020650404726732,PRKCG;CDC42;MAP2K1;PAK1;AKT2;LIMK1;AKT1;RAF1;DNM2;ARF6,2.54176212294769,348
66,KEGG_2021_Human,Shigellosis,19/246,0.0077684490752788,0.0283427575802421,0,0,1.9375935719440345,9.412218724308156,ITGB1;ARF1;ROCK2;ACTB;SEPTIN7;MAPK12;NFKBIA;CDC42;CYTH3;CYTH2;PLCB3;AKT2;AKT1S1;AKT1;PIK3C3;ARHGEF2;PLCB1;CYTH1;ARF6,1.9042551189400785,348
67,KEGG_2021_Human,Oocyte meiosis,12/129,0.0079389219515262,0.0283427575802421,0,0,2.367801087801088,11.450633465370355,YWHAE;MAP2K1;YWHAQ;YWHAB;RPS6KA1;CALML3;CDC25C;YWHAZ;YWHAG;MAPK12;YWHAH;PPP1CA,2.2934969853574505,348
68,KEGG_2021_Human,Renin secretion,8/69,0.0079822460123947,0.0283427575802421,0,0,3.0219304316873976,14.597542083544768,GUCY1A2;PLCB3;GNAQ;PDE3A;CALML3;CACNA1S;PLCB1;KCNJ2,2.858561460010735,348
69,KEGG_2021_Human,Hepatitis B,14/162,0.0082270113572925,0.028582595276279,0,0,2.185560408525172,10.49141659485892,PRKCG;MAP2K1;YWHAB;BAD;STAT3;ARAF;BRAF;YWHAZ;MAPK12;NFKBIA;YWHAQ;AKT2;AKT1;RAF1,2.1306870141746685,348
70,KEGG_2021_Human,Leukocyte transendothelial migration,11/114,0.0082831194474114,0.028582595276279,0,0,2.464326853005477,11.812838590306848,PRKCG;ITGB1;CDC42;AFDN;ROCK2;CLDN18;CTNNA2;ACTB;CD99;JAM2;MAPK12,2.3790001624431447,348
