,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,Fold_Enrichment,module
478,GO_Biological_Process_2023,Granulocyte Differentiation (GO:0030851),5/12,0.0008321794309079224,0.0052058792257836,0,0,9.623978483500569,68.24808230718976,CEBPA;CEBPE;TAL1;LEF1;GATA1,6.112832874196511,572
479,GO_Biological_Process_2023,Mesoderm Morphogenesis (GO:0048332),5/12,0.0008321794309079224,0.0052058792257836,0,0,9.623978483500569,68.24808230718976,CRB2;EOMES;SMAD2;SNAI1;TBX3,6.112832874196511,572
480,GO_Biological_Process_2023,Negative Regulation Of Cardiac Muscle Hypertrophy (GO:0010614),5/12,0.0008321794309079224,0.0052058792257836,0,0,9.623978483500569,68.24808230718976,MLIP;SMAD4;NOTCH1;PPARG;FOXO1,6.112832874196511,572
481,GO_Biological_Process_2023,Negative Regulation Of Canonical Wnt Signaling Pathway (GO:0090090),18/114,0.0008354305454964514,0.0052153745049768,0,0,2.538103070175439,17.98896628004899,TLE4;TLE3;TCF7L2;TLE1;HDAC1;CHD8;JADE1;GLI1;MLLT3;GLI3;SOX2;MAD2L2;SOX17;RUVBL2;DDIT3;SNAI2;SOX9;NKX2-5,2.316441931274467,572
482,GO_Biological_Process_2023,Regulation Of Telomerase Activity (GO:0051972),10/45,0.0008426067701092415,0.0052492831703078,0,0,3.857765780730897,27.30916320941978,TNKS;XRCC5;ERCC4;PNKP;NABP2;POT1;ATM;KLF4;TERF1;MEN1,3.2601775329048057,572
483,GO_Biological_Process_2023,Protein Ubiquitination (GO:0016567),48/434,0.0009118165445863168,0.0056687107079756,0,0,1.694091405469458,11.858761381512124,CUL9;CBFB;UHRF2;TNKS;UHRF1;RNF8;RNF6;BRCA1;BRCA2;RNF4;FAAP20;DCAF15;BABAM2;HLTF;SPOP;TRIM24;TRIM47;RNF111;FAAP100;BARD1;SHPRH;USP7;UBE2B;FBXW7;FANCL;RFPL2;FANCA;MSL2;FANCC;FANCB;FANCE;SIRT1;FANCG;TOPORS;CHFR;DDB2;TRAIP;FANCF;DDB1;RNF168;RNF146;RAD51;RFWD3;RAD18;RNF166;TRIM33;NFE2L2;CUL4B,1.622576836653083,572
484,GO_Biological_Process_2023,Response To Transforming Growth Factor Beta (GO:0071559),9/38,0.0009338184697952008,0.0057816044765715,0,0,4.188640973630831,29.22091652162617,DLX1;MEF2C;SMAD4;SMAD3;CITED1;SOX9;NR3C1;RUNX3;OVOL2,3.474662896911701,572
485,GO_Biological_Process_2023,Heart Looping (GO:0001947),9/38,0.0009338184697952008,0.0057816044765715,0,0,4.188640973630831,29.22091652162617,MEF2C;NOTCH1;SOX17;SOX18;ZIC3;SRF;GATA4;NKX2-5;TBX2,3.474662896911701,572
486,GO_Biological_Process_2023,Regulation Of Gluconeogenesis (GO:0006111),8/31,0.0009752399299603246,0.0060092057735497,0,0,4.692623209440272,32.53314505255083,DDB1;USP7;EP300;SIRT6;SIRT1;FBP1;OGT;FOXO1,3.786012618857194,572
487,GO_Biological_Process_2023,Negative Regulation Of Cell Growth (GO:0030308),19/125,0.000976656346219389,0.0060092057735497,0,0,2.4268264068128804,16.82124561266578,RB1;SMAD4;SMAD3;CDKN1B;CDKN2A;FHL1;JADE1;RNF6;BRCA1;SMARCA2;ING1;SIRT1;PML;SMARCA4;SOX17;BCL6;HNF4A;RBBP7;FBP1,2.229961432506887,572
488,GO_Biological_Process_2023,Branching Involved In Ureteric Bud Morphogenesis (GO:0001658),6/18,0.000984559138039223,0.0060092057735497,0,0,6.739855072463768,46.662150454764365,FOXD1;SALL1;CITED1;PAX8;PAX2;HOXA11,4.890266299357209,572
489,GO_Biological_Process_2023,Regulation Of Protein Deacetylation (GO:0090311),6/18,0.000984559138039223,0.0060092057735497,0,0,6.739855072463768,46.662150454764365,KAT2B;YEATS2;DYRK1A;WDR5;EP300;SGF29,4.890266299357209,572
490,GO_Biological_Process_2023,Ureteric Bud Morphogenesis (GO:0060675),6/18,0.000984559138039223,0.0060092057735497,0,0,6.739855072463768,46.662150454764365,SALL1;CITED1;PAX8;GATA3;PAX2;HOXA11,4.890266299357209,572
491,GO_Biological_Process_2023,Negative Regulation Of Signal Transduction By P53 Class Mediator (GO:1901797),6/18,0.000984559138039223,0.0060092057735497,0,0,6.739855072463768,46.662150454764365,KDM1A;DYRK1A;SNAI1;TWIST1;SNAI2;SIRT1,4.890266299357209,572
492,GO_Biological_Process_2023,Regulation Of Cell Cycle G2/M Phase Transition (GO:1902749),6/18,0.000984559138039223,0.0060092057735497,0,0,6.739855072463768,46.662150454764365,ING4;CDK2;USP17L2;ATF5;MACROH2A1;AURKA,4.890266299357209,572
493,GO_Biological_Process_2023,T Cell Differentiation (GO:0030217),10/46,0.0010107336021661,0.0061316480018506,0,0,3.7504037467700257,25.86683044709372,SPI1;USP44;CHD7;LIG4;GATA3;RAG2;FOXP3;GLI3;NHEJ1;SOX4,3.1893041082764406,572
494,GO_Biological_Process_2023,Development Of Primary Male Sexual Characteristics (GO:0046546),10/46,0.0010107336021661,0.0061316480018506,0,0,3.7504037467700257,25.86683044709372,NR5A1;TFAP2C;MSH2;ZFP42;GATA6;GATA4;NR0B1;GATA3;SOX9;GATA1,3.1893041082764406,572
495,GO_Biological_Process_2023,Negative Regulation Of Cold-Induced Thermogenesis (GO:0120163),10/46,0.0010107336021661,0.0061316480018506,0,0,3.7504037467700257,25.86683044709372,RB1;FOXC2;TLE3;NOTCH1;NR1H2;DDIT3;ID1;NR1H3;RBPJ;ATF4,3.1893041082764406,572
496,GO_Biological_Process_2023,Mesenchymal Cell Differentiation (GO:0048762),11/54,0.0010223019450164,0.0061893492003107,0,0,3.4550697674418607,23.7905683198596,MEF2C;FOXC1;SMAD4;NOTCH1;LEF1;SNAI1;HMGA2;SNAI2;SOX9;RBPJ;HIF1A,2.988496071829405,572
497,GO_Biological_Process_2023,Kidney Development (GO:0001822),13/71,0.0010675869934735,0.0064376137542322,0,0,3.0292086294798706,20.726918762603862,HELLS;FOXC1;CITED1;ZBTB16;PROX1;GATA3;PAX2;PYGO2;NIPBL;SALL1;SOX17;PAX8;SOX4,2.6862026151398752,572
498,GO_Biological_Process_2023,Protein Autoubiquitination (GO:0051865),13/71,0.0010675869934735,0.0064376137542322,0,0,3.0292086294798706,20.726918762603862,BARD1;UHRF2;UBE2B;UHRF1;RNF8;BRCA1;BRCA2;RNF4;DDB2;RNF146;BABAM2;RAD51;RAD18,2.6862026151398752,572
499,GO_Biological_Process_2023,Regulation Of Canonical Wnt Signaling Pathway (GO:0060828),27/207,0.0011308970350777,0.006805738357098,0,0,2.0346578366445915,13.804632803208204,JRK;TNKS;HDAC1;CHD8;JADE1;GLI1;MLLT3;GLI3;SOX2;SOX17;RUVBL2;RUVBL1;SOX9;TBL1X;NKX2-5;SOX4;TLE4;TLE3;TCF7L2;TLE1;UBE2B;MAD2L2;RNF146;ZEB2;TBL1XR1;DDIT3;SNAI2,1.9135824649658641,572
500,GO_Biological_Process_2023,Cardiac Conduction System Development (GO:0003161),7/25,0.0011985672337145,0.0071985804515909,0,0,5.244218838127468,35.27591141140674,SMAD4;MAML1;GATA6;GATA4;NKX2-5;TBX5;SMAD5,4.107823691460055,572
501,GO_Biological_Process_2023,Regulation Of Transcription By RNA Polymerase I (GO:0006356),8/32,0.0012222532240941,0.0073116500025829,0,0,4.49685534591195,30.160675102841115,CREBBP;CARM1;SMARCA5;BAZ2A;ERCC6;BAZ1B;PHF8;ATF4,3.667699724517907,572
502,GO_Biological_Process_2023,Negative Regulation Of Fat Cell Differentiation (GO:0045599),8/32,0.0012222532240941,0.0073116500025829,0,0,4.49685534591195,30.160675102841115,ASXL1;SMAD3;E2F1;GPS2;SIRT1;FOXO1;SIRT2;RUNX1T1,3.667699724517907,572
503,GO_Biological_Process_2023,Negative Regulation Of Myoblast Differentiation (GO:0045662),5/13,0.0012754254833011,0.0074748583349258,0,0,8.420528602461983,56.11840609364593,NOTCH1;SOX9;TBX3;EID2B;SOX4,5.642614960796779,572
504,GO_Biological_Process_2023,Positive Regulation Of Fatty Acid Biosynthetic Process (GO:0045723),5/13,0.0012754254833011,0.0074748583349258,0,0,8.420528602461983,56.11840609364593,KAT2B;MLXIPL;NR1H2;NR1H3;SIRT2,5.642614960796779,572
505,GO_Biological_Process_2023,Positive Regulation Of Heterochromatin Formation (GO:0031453),5/13,0.0012754254833011,0.0074748583349258,0,0,8.420528602461983,56.11840609364593,SETDB1;SIN3A;ATF7IP2;CDK2;MPHOSPH8,5.642614960796779,572
506,GO_Biological_Process_2023,Regulation Of Cellular Ketone Metabolic Process (GO:0010565),5/13,0.0012754254833011,0.0074748583349258,0,0,8.420528602461983,56.11840609364593,NCOR2;NR1H4;PPARA;CYP7A1;SIRT1,5.642614960796779,572
507,GO_Biological_Process_2023,"DNA Damage Response, Signal Transduction By P53 Class Mediator Resulting In Transcription Of P21 Class Mediator (GO:0006978)",4/8,0.0012818301431777,0.0074748583349258,0,0,13.465991316931982,89.67631702594052,SP100;TFAP4;KAT5;HIPK2,7.335399449035814,572
508,GO_Biological_Process_2023,Cellular Response To Hydroxyurea (GO:0072711),4/8,0.0012818301431777,0.0074748583349258,0,0,13.465991316931982,89.67631702594052,BLM;DDX11;TIMELESS;SPIDR,7.335399449035814,572
509,GO_Biological_Process_2023,Epithelial To Mesenchymal Transition Involved In Endocardial Cushion Formation (GO:0003198),4/8,0.0012818301431777,0.0074748583349258,0,0,13.465991316931982,89.67631702594052,NOTCH1;SNAI1;SNAI2;RBPJ,7.335399449035814,572
510,GO_Biological_Process_2023,tRNA Transcription (GO:0009304),4/8,0.0012818301431777,0.0074748583349258,0,0,13.465991316931982,89.67631702594052,GTF3C3;GTF3C4;GTF3C5;GTF3C6,7.335399449035814,572
511,GO_Biological_Process_2023,Negative Regulation Of Alpha-Beta T Cell Differentiation (GO:0046639),4/8,0.0012818301431777,0.0074748583349258,0,0,13.465991316931982,89.67631702594052,HMGB1;RUNX3;GLI3;RUNX1,7.335399449035814,572
512,GO_Biological_Process_2023,Negative Regulation Of Cholesterol Storage (GO:0010887),4/8,0.0012818301431777,0.0074748583349258,0,0,13.465991316931982,89.67631702594052,NR1H2;NR1H3;PPARG;PPARA,7.335399449035814,572
513,GO_Biological_Process_2023,Negative Regulation Of Chromosome Organization (GO:2001251),4/8,0.0012818301431777,0.0074748583349258,0,0,13.465991316931982,89.67631702594052,ERCC4;TERF2IP;TERF2;WAPL,7.335399449035814,572
514,GO_Biological_Process_2023,Protein poly-ADP-ribosylation (GO:0070212),4/8,0.0012818301431777,0.0074748583349258,0,0,13.465991316931982,89.67631702594052,PARP3;PARP2;TNKS;PARP9,7.335399449035814,572
515,GO_Biological_Process_2023,Regulation Of DNA-templated Transcription Initiation (GO:2000142),4/8,0.0012818301431777,0.0074748583349258,0,0,13.465991316931982,89.67631702594052,FOSL1;SETX;TWIST1;PPM1D,7.335399449035814,572
516,GO_Biological_Process_2023,Atrioventricular Valve Morphogenesis (GO:0003181),6/19,0.0013552268339849,0.0078420721989631,0,0,6.2210702341137125,41.08261921392925,SMAD4;NOTCH1;GATA4;SMAD6;ZFPM1;SOX4,4.632883862548934,572
517,GO_Biological_Process_2023,Cardiac Ventricle Development (GO:0003231),6/19,0.0013552268339849,0.0078420721989631,0,0,6.2210702341137125,41.08261921392925,NOTCH1;SALL1;GATA4;HES1;GATA3;TBX5,4.632883862548934,572
518,GO_Biological_Process_2023,Embryonic Digestive Tract Development (GO:0048566),6/19,0.0013552268339849,0.0078420721989631,0,0,6.2210702341137125,41.08261921392925,NIPBL;SALL1;ID2;RARB;SOX11;GLI3,4.632883862548934,572
519,GO_Biological_Process_2023,Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage By P53 Class Mediator (GO:0042771),6/19,0.0013552268339849,0.0078420721989631,0,0,6.2210702341137125,41.08261921392925,EP300;USP28;SIRT1;PML;HIPK2;TP73,4.632883862548934,572
520,GO_Biological_Process_2023,Positive Regulation Of Catalytic Activity (GO:0043085),9/40,0.0013821299135268,0.0079823971397355,0,0,3.9179843980603,25.79651686759759,MSH6;BCAS3;WRN;XRCC4;MSH2;XRCC5;MSH3;POT1;NHEJ1,3.300929752066116,572
521,GO_Biological_Process_2023,Cellular Response To Decreased Oxygen Levels (GO:0036294),13/73,0.0013937825591865,0.0080342753268053,0,0,2.9279193979121145,19.25321902336857,SUV39H2;NOTCH1;EPAS1;SUV39H1;GATA6;TWIST1;PTGS2;SIRT1;HIF1A;SIRT2;HIPK2;PPARG;NKX3-1,2.6126080229442623,572
522,GO_Biological_Process_2023,Brain Development (GO:0007420),23/169,0.0014455122978691,0.0083165325129795,0,0,2.1345139147127106,13.95820867531658,EOMES;EMX2;KDM4B;NCOA6;FOXG1;CHD8;SETD1A;PTEN;PROX1;MACROH2A2;SMARCA1;PAX2;PHF8;FOXR1;NIPBL;ZIC2;RBBP4;NFIB;APEX1;NKX2-1;RBBP7;ZNF335;BPTF,1.9966176015127066,572
523,GO_Biological_Process_2023,Protein Modification By Small Protein Conjugation (GO:0032446),41/364,0.0014742366627016,0.0084656070955517,0,0,1.7262214140205094,11.254298920528496,CUL9;HDAC4;UHRF2;RNF6;BRCA1;HDAC9;DCAF15;SUMO1;ZMIZ2;SUMO3;HLTF;TRIM24;ZBED1;TRIM47;RNF111;BARD1;PIAS4;PIAS3;SHPRH;SLF1;USP7;UBE2I;CBX4;UBE2B;BCL11A;FBXW7;MSL2;SIRT1;TOPORS;PIAS2;CHFR;PML;PIAS1;TRAIP;SENP1;DDB1;RNF168;RFWD3;TRIM33;NFE2L2;CUL4B,1.652480095661914,572
524,GO_Biological_Process_2023,Negative Regulation Of Small Molecule Metabolic Process (GO:0062014),8/33,0.0015166110874882,0.0086923481185756,0,0,4.316748911465893,28.021212841630103,HDAC4;USP7;NCOR1;EP300;SIRT6;PPARA;CBFA2T3;FBP1,3.556557308623425,572
525,GO_Biological_Process_2023,Spindle Assembly Checkpoint Signaling (GO:0071173),7/26,0.0015430809636975,0.0087771845364195,0,0,4.967940154955918,32.16231656602253,MAD2L2;BUB1B;ATM;BUB1;NDC80;SPC24;SPC25,3.949830472557745,572
526,GO_Biological_Process_2023,Meiosis I (GO:0007127),7/26,0.0015430809636975,0.0087771845364195,0,0,4.967940154955918,32.16231656602253,CCNA1;DNMT3L;ING2;FOXJ2;SYCP3;MYBL1;BRDT,3.949830472557745,572
527,GO_Biological_Process_2023,Mitotic Spindle Assembly Checkpoint Signaling (GO:0007094),7/26,0.0015430809636975,0.0087771845364195,0,0,4.967940154955918,32.16231656602253,MAD2L2;BUB1B;ATM;BUB1;NDC80;SPC24;SPC25,3.949830472557745,572
528,GO_Biological_Process_2023,Mitotic Spindle Checkpoint Signaling (GO:0071174),7/26,0.0015430809636975,0.0087771845364195,0,0,4.967940154955918,32.16231656602253,MAD2L2;BUB1B;ATM;BUB1;NDC80;SPC24;SPC25,3.949830472557745,572
529,GO_Biological_Process_2023,Limb Morphogenesis (GO:0035108),6/20,0.0018235332152822,0.0103333548865993,0,0,5.77639751552795,36.43161974821469,SKI;NIPBL;TBX5;GLI3;TBX3;HOXA11,4.401239669421488,572
530,GO_Biological_Process_2023,Mesoderm Formation (GO:0001707),6/20,0.0018235332152822,0.0103333548865993,0,0,5.77639751552795,36.43161974821469,CRB2;EOMES;KDM6B;SMAD2;SNAI1;HMGA2,4.401239669421488,572
531,GO_Biological_Process_2023,Positive Regulation Of DNA-binding Transcription Factor Activity (GO:0051091),30/246,0.0018318221893863,0.0103608138493673,0,0,1.8844231399541131,11.876471454394991,FOXA1;HDAC4;ATF2;HDAC5;SMARCB1;KDM1A;SRF;PTEN;RELA;NEUROD1;RPS6KA5;ZIC2;EP300;TP53BP1;ZBTB7A;MYOCD;SMAD3;RFPL2;STAT3;ARID5B;ESR1;SMARCA4;HIPK2;TFDP1;DDIT3;JMY;TERF2IP;PPARG;TCF3;NEUROG1,1.7891218168380032,572
532,GO_Biological_Process_2023,Regulation Of Cholesterol Storage (GO:0010885),5/14,0.0018714334082017,0.0105452118450916,0,0,7.484512028320863,47.01059886572415,NR1H2;NR1H3;PPARG;PPARA;SREBF2,5.23957103502558,572
533,GO_Biological_Process_2023,Negative Regulation Of Nucleocytoplasmic Transport (GO:0046823),5/14,0.0018714334082017,0.0105452118450916,0,0,7.484512028320863,47.01059886572415,BARD1;SP100;MDFIC;SUMO1;SIRT6,5.23957103502558,572
534,GO_Biological_Process_2023,Cellular Response To Organic Cyclic Compound (GO:0071407),21/152,0.0018858144302714,0.0106063843377321,0,0,2.170640046975925,13.617283487392116,MYOG;H2AZ1;EGR1;MEF2C;BLM;NCOA3;NR1H4;AHR;BRCA1;NR3C1;ESR1;SPIDR;CREB1;RAD51;KAT5;CDH1;RUVBL2;MYOD1;NRIP1;LCOR;NKX3-1,2.026886689865159,572
535,GO_Biological_Process_2023,Peptidyl-Lysine Methylation (GO:0018022),7/27,0.0019600286594101,0.0110032205898601,0,0,4.719289340101523,29.423807167434443,SUV39H2;SETD2;EHMT2;SUV39H1;SETD7;EHMT1;KMT5A,3.8035404550556065,572
536,GO_Biological_Process_2023,Mitotic Metaphase Plate Congression (GO:0007080),10/50,0.0019791182620577,0.0110896961834855,0,0,3.374636627906977,21.00746348381537,CDT1;KIFC1;BOD1;CDCA5;MIS12;CHAMP1;CDCA8;KIF22;NDC80;CENPC,2.9341597796143253,572
537,GO_Biological_Process_2023,Determination Of Heart Left/Right Asymmetry (GO:0061371),9/42,0.0019891202261933,0.0111250237186167,0,0,3.68013468013468,22.890668953135123,MEF2C;NOTCH1;SOX17;SOX18;ZIC3;SRF;GATA4;NKX2-5;TBX2,3.143742621015348,572
538,GO_Biological_Process_2023,Regulation Of Cellular Component Organization (GO:0051128),21/153,0.0020465583872506,0.0114250355978425,0,0,2.154079254079254,13.337187916254605,MEAF6;PRDM5;SETD1A;HJURP;JADE1;JADE3;JADE2;MBD3L2;MLLT3;RNF2;HCFC1;AURKA;ING4;MAD2L2;ING5;TLK2;TLK1;KAT7;INSM1;ATF5;MCM2,2.0136390644412034,572
539,GO_Biological_Process_2023,Positive Regulation Of Apoptotic Process (GO:0043065),32/270,0.0020940720176075,0.0116686346314466,0,0,1.824758263719077,11.256285528695305,FOXA1;RARG;HMGB1;FOXO3;FOXO1;ING4;NEUROD1;ING5;TFPT;CTSK;E2F1;SOX4;TP63;SPDEF;NKX3-1;BARD1;KLF11;PRMT2;GZMA;SIRT1;SIRT2;REST;RYBP;TFAP4;BRMS1;BCL6;DDIT3;CARM1;JMY;ATM;MNDA;ATF4,1.738761350882563,572
540,GO_Biological_Process_2023,Heart Morphogenesis (GO:0003007),11/59,0.0021756965451553,0.0118457652860586,0,0,3.094333333333333,18.9695209170151,SMAD2;NIPBL;NOTCH1;SOX17;CHD7;HES1;SOX9;NKX2-5;ZFPM1;TBX3;TBX2,2.7352336928608114,572
541,GO_Biological_Process_2023,Microtubule Cytoskeleton Organization Involved In Mitosis (GO:1902850),11/59,0.0021756965451553,0.0118457652860586,0,0,3.094333333333333,18.9695209170151,MECP2;PLK3;SETD2;INCENP;TNKS;KIF4B;KIF4A;CDCA8;KIF11;NDC80;SPC25,2.7352336928608114,572
542,GO_Biological_Process_2023,Dosage Compensation (GO:0007549),4/9,0.0021809750642992,0.0118457652860586,0,0,10.772214182344428,66.01194780527968,SMCHD1;LRIF1;MACROH2A2;MACROH2A1,6.520355065809611,572
543,GO_Biological_Process_2023,Endodermal Cell Fate Commitment (GO:0001711),4/9,0.0021809750642992,0.0118457652860586,0,0,10.772214182344428,66.01194780527968,EOMES;SOX2;SOX17;POU5F1,6.520355065809611,572
544,GO_Biological_Process_2023,Histone Ubiquitination (GO:0016574),4/9,0.0021809750642992,0.0118457652860586,0,0,10.772214182344428,66.01194780527968,UBE2B;UHRF1;WAC;RNF40,6.520355065809611,572
545,GO_Biological_Process_2023,Kinetochore Assembly (GO:0051382),4/9,0.0021809750642992,0.0118457652860586,0,0,10.772214182344428,66.01194780527968,CENPT;CENPW;MIS12;CENPC,6.520355065809611,572
546,GO_Biological_Process_2023,Mitral Valve Morphogenesis (GO:0003183),4/9,0.0021809750642992,0.0118457652860586,0,0,10.772214182344428,66.01194780527968,NOTCH1;SMAD6;ZFPM1;SOX4,6.520355065809611,572
547,GO_Biological_Process_2023,Muscle Cell Fate Commitment (GO:0042693),4/9,0.0021809750642992,0.0118457652860586,0,0,10.772214182344428,66.01194780527968,MYOG;MEF2C;MYOD1;TBX2,6.520355065809611,572
548,GO_Biological_Process_2023,Negative Regulation Of Telomerase Activity (GO:0051974),4/9,0.0021809750642992,0.0118457652860586,0,0,10.772214182344428,66.01194780527968,PARP3;POT1;TERF1;MEN1,6.520355065809611,572
549,GO_Biological_Process_2023,Negative Regulation Of Transcription By Competitive Promoter Binding (GO:0010944),4/9,0.0021809750642992,0.0118457652860586,0,0,10.772214182344428,66.01194780527968,MAD2L2;CREB1;DACH1;KDM2A,6.520355065809611,572
550,GO_Biological_Process_2023,Peptidyl-Lysine Dimethylation (GO:0018027),4/9,0.0021809750642992,0.0118457652860586,0,0,10.772214182344428,66.01194780527968,SETD2;EHMT2;SETD7;EHMT1,6.520355065809611,572
551,GO_Biological_Process_2023,Positive Regulation Of Cardiocyte Differentiation (GO:1905209),4/9,0.0021809750642992,0.0118457652860586,0,0,10.772214182344428,66.01194780527968,MEF2C;MYOCD;NKX2-5;TBX5,6.520355065809611,572
552,GO_Biological_Process_2023,Positive Regulation Of Protein Sumoylation (GO:0033235),4/9,0.0021809750642992,0.0118457652860586,0,0,10.772214182344428,66.01194780527968,HDAC4;PIAS4;PIAS3;PIAS1,6.520355065809611,572
553,GO_Biological_Process_2023,Regulation Of Bile Acid Biosynthetic Process (GO:0070857),4/9,0.0021809750642992,0.0118457652860586,0,0,10.772214182344428,66.01194780527968,NR1H4;PROX1;CYP7A1;SIRT1,6.520355065809611,572
554,GO_Biological_Process_2023,Liver Development (GO:0001889),8/35,0.0022722071316806,0.0122840065158317,0,0,3.9965596946729023,24.327073309699717,CEBPA;CEBPB;CITED2;ZIC3;PHF1;ARID5B;PROX1;AURKA,3.3533254624163713,572
555,GO_Biological_Process_2023,Regulation Of G2/M Transition Of Mitotic Cell Cycle (GO:0010389),8/35,0.0022722071316806,0.0122840065158317,0,0,3.9965596946729023,24.327073309699717,MECP2;RAD51B;RAD51C;CCND1;RRM2B;FHL1;CDK2;CDC7,3.3533254624163713,572
556,GO_Biological_Process_2023,B Cell Differentiation (GO:0030183),12/68,0.0022739088166561,0.0122840065158317,0,0,2.894260761072988,17.615208978238474,HDAC4;HDAC5;KLF6;MSH2;GPS2;IRF2BP2;PAX5;TCF3;RAG2;HDAC9;ZBTB7A;NHEJ1,2.5889645114244044,572
557,GO_Biological_Process_2023,Cellular Response To Lipid (GO:0071396),28/228,0.0023023960132752,0.0124156086092205,0,0,1.8983505154639173,11.530210764084648,CXCL8;GFI1;HMGB2;AHR;RORB;HMGB1;NR3C1;RELA;KAT5;NLRP7;RUVBL2;NRIP1;SOX9;NKX3-1;MYOG;H2AZ1;MEF2C;NCOA3;NR1H4;NR1H3;ESR1;PAX2;SETX;CREB1;MYOD1;RARA;LCOR;ATM,1.8016770576579189,572
558,GO_Biological_Process_2023,Regulation Of Primary Metabolic Process (GO:0080090),9/43,0.0023635213139399,0.0126997064886522,0,0,3.5717031910803536,21.60024182559928,NCOA2;HNF4A;ID2;GPS2;SIRT6;PPARG;PPARA;MACROH2A1;PPARD,3.0706323275033633,572
559,GO_Biological_Process_2023,Intracellular Glucose Homeostasis (GO:0001678),9/43,0.0023635213139399,0.0126997064886522,0,0,3.5717031910803536,21.60024182559928,FOXK2;FOXK1;NUCKS1;CYP7A1;HIF1A;SIRT1;FOXO1;SOX4;PAX2,3.0706323275033633,572
560,GO_Biological_Process_2023,Cellular Response To Growth Factor Stimulus (GO:0071363),21/155,0.002403044752131,0.012875603285924,0,0,2.121699196326062,12.796007526609293,DLX1;MEF2C;SMAD4;FOXC1;NOTCH1;EGR3;SMAD3;CXCL8;DLX5;HDAC1;SMAD9;NR3C1;KLF4;RUNX2;RELA;OVOL2;SETX;NR4A1;MAPKAPK2;SNAI2;SOX9,1.9876566249000267,572
561,GO_Biological_Process_2023,Positive Regulation Of G2/M Transition Of Mitotic Cell Cycle (GO:0010971),6/21,0.0024048152365202,0.012875603285924,0,0,5.391014492753623,32.50933875234572,MECP2;RAD51B;RAD51C;CCND1;RRM2B;CDC7,4.191656828020465,572
562,GO_Biological_Process_2023,Response To Light Stimulus (GO:0009416),11/60,0.0025005022760251,0.0133641409388269,0,0,3.031020408163265,18.159642414683265,MSH6;ZRANB3;UBE2B;ERCC4;PCLAF;REV1;SIRT6;USF1;MEN1;DDB2;PRIMPOL,2.6896464646464646,572
563,GO_Biological_Process_2023,Nervous System Development (GO:0007399),46/433,0.0025776386831819,0.0137519765916571,0,0,1.6168035790042037,9.637574605001843,HDAC4;LDB1;DLX5;ZMYND8;CHD7;ATN1;PTEN;NR2E1;ASCL1;NR2C2;NPAS2;KLK6;IRF2BPL;NEUROD1;ZIC2;CDH1;ZIC3;DPF1;DPF2;ADNP2;KAT8;EP300;HES1;JARID2;NHEJ1;SOX4;MEF2C;MBD5;EMX2;ACTL6B;ZBTB16;ACTL6A;STAT3;DYRK1A;ZNF76;LIG4;SOX11;PROX1;SOX10;POU3F2;ZEB2;PAX8;APEX1;TPP1;ERCC6;NEUROG1,1.5585606219660388,572
564,GO_Biological_Process_2023,Regulation Of Cellular Response To Heat (GO:1900034),5/15,0.0026481894326341,0.014004221446039,0,0,6.735698769007965,39.9688221861042,CREBBP;MAPKAPK2;EP300;SIRT1;ATR,4.890266299357209,572
565,GO_Biological_Process_2023,Cellular Response To Estrogen Stimulus (GO:0071391),5/15,0.0026481894326341,0.014004221446039,0,0,6.735698769007965,39.9688221861042,BCAS3;RARA;TRIM24;SOX9;ESR1,4.890266299357209,572
566,GO_Biological_Process_2023,Digestive Tract Morphogenesis (GO:0048546),5/15,0.0026481894326341,0.014004221446039,0,0,6.735698769007965,39.9688221861042,NIPBL;SOX17;ID2;SOX11;GLI1,4.890266299357209,572
567,GO_Biological_Process_2023,Peptidyl-Lysine Trimethylation (GO:0018023),5/15,0.0026481894326341,0.014004221446039,0,0,6.735698769007965,39.9688221861042,SETD2;KMT2A;NFYA;NFYB;NFYC,4.890266299357209,572
568,GO_Biological_Process_2023,"Positive Regulation Of DNA Damage Response, Signal Transduction By P53 Class Mediator (GO:0043517)",5/15,0.0026481894326341,0.014004221446039,0,0,6.735698769007965,39.9688221861042,ING4;ZNHIT1;ATM;HIC1;ATR,4.890266299357209,572
569,GO_Biological_Process_2023,Embryonic Organ Morphogenesis (GO:0048562),9/44,0.0027917623975465,0.0147375667617853,0,0,3.469467787114846,20.40422524234912,NEUROD1;RARG;HOXA9;NIPBL;FOXE1;SOX17;ID2;HES1;SOX11,3.000845229151014,572
570,GO_Biological_Process_2023,Sensory Organ Development (GO:0007423),12/70,0.0029244709165548,0.0153342517156022,0,0,2.7941575063996384,16.302907897308287,SOX2;NEUROD1;SMCHD1;FOXC1;SALL2;PAX8;CHD7;GATA3;ASCL1;ASCL2;NEUROG1;HIPK2,2.514994096812279,572
571,GO_Biological_Process_2023,Regulation Of Cellular Biosynthetic Process (GO:0031326),12/70,0.0029244709165548,0.0153342517156022,0,0,2.7941575063996384,16.302907897308287,ING4;ING5;CXCL8;MEAF6;JADE1;NR1H4;JADE3;KAT7;JADE2;FOXO3;SIRT1;CYP7A1,2.514994096812279,572
