Term,Asymptomatic,Symptomatic
Positive Regulation Of Mitotic Sister Chromatid Separation,,0.004485414814757
Positive Regulation Of Monooxygenase Activity,,0.0240543331794581
Positive Regulation Of Multicellular Organismal Process,,9.964550326381706e-06
Positive Regulation Of Muscle Hypertrophy,,0.0254691641303472
Positive Regulation Of Myelination,,0.021700006034851
Positive Regulation Of Myeloid Cell Apoptotic Process,,0.0215446517124775
Positive Regulation Of NIK/NF-kappaB Signaling,,0.0172337890404114
Positive Regulation Of Neurogenesis,,0.0479457649394087
Positive Regulation Of Neuroinflammatory Response,,0.0312299018027511
Positive Regulation Of Neuron Apoptotic Process,,0.0008914220167333124
Positive Regulation Of Neuron Death,,0.0047972058256755
Positive Regulation Of Nitric Oxide Biosynthetic Process,,0.0007755293289351604
Positive Regulation Of Nitric Oxide Metabolic Process,,0.0010644446259283
Positive Regulation Of Nitrogen Compound Metabolic Process,,0.003887748650197
"Positive Regulation Of Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay",,0.00048132214642841953
Positive Regulation Of Nuclear-Transcribed mRNA poly(A) Tail Shortening,,0.0065875086679789
Positive Regulation Of Nucleic Acid-Templated Transcription,,5.204849748307977e-17
Positive Regulation Of Nucleocytoplasmic Transport,,7.329854979437349e-10
Positive Regulation Of Organelle Assembly,,0.021700006034851
Positive Regulation Of Osteoblast Differentiation,,0.0273503895728912
Positive Regulation Of Peptidyl-Lysine Acetylation,,0.0330209050717428
Positive Regulation Of Peptidyl-Serine Phosphorylation,,0.0063404591892283
Positive Regulation Of Peptidyl-Tyrosine Phosphorylation,,0.0070610338981634
Positive Regulation Of Phosphatase Activity,,0.0321514922139701
Positive Regulation Of Phosphate Metabolic Process,,0.018343969527039
Positive Regulation Of Phosphatidylinositol 3-Kinase Signaling,,0.0121720624523951
Positive Regulation Of Phospholipase Activity,,0.0204171438978964
Positive Regulation Of Phosphorylation,,5.7765812653885376e-08
Positive Regulation Of Pinocytosis,,0.0121237810026006
Positive Regulation Of Programmed Cell Death,,2.8139933251357304e-12
Positive Regulation Of Proteasomal Protein Catabolic Process,,0.0015392623495406
Positive Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process,,0.0066258956832553
Positive Regulation Of Protein Binding,,0.00011570849064971373
Positive Regulation Of Protein Catabolic Process,,0.0043330025784568
Positive Regulation Of Protein Dephosphorylation,,0.0115197793067704
Positive Regulation Of Protein Export From Nucleus,,0.0065875086679789
Positive Regulation Of Protein Import Into Nucleus,,4.275780556474431e-05
Positive Regulation Of Protein Kinase Activity,,0.0005339404586171049
Positive Regulation Of Protein Kinase B Signaling,,0.0010235586686926
Positive Regulation Of Protein Localization To Cell Periphery,,0.0309316945272165
Positive Regulation Of Protein Localization To Membrane,,0.0041728991810637
Positive Regulation Of Protein Localization To Nucleus,,6.267491810981471e-05
Positive Regulation Of Protein Localization To Plasma Membrane,,0.012985472006257
Positive Regulation Of Protein Metabolic Process,,0.0002034087156225111
Positive Regulation Of Protein Modification By Small Protein Conjugation Or Removal,,8.395283136240099e-06
Positive Regulation Of Protein Modification Process,,5.793619013750874e-08
Positive Regulation Of Protein Phosphorylation,,2.1437141239371538e-08
Positive Regulation Of Protein Serine/Threonine Kinase Activity,,0.000921021006059222
Positive Regulation Of Protein Ubiquitination,,2.1673692048695444e-06
Positive Regulation Of Protein-Containing Complex Assembly,,0.0041728991810637
Positive Regulation Of Receptor Binding,,0.0487315401997886
Positive Regulation Of Receptor Recycling,,0.0487315401997886
Positive Regulation Of Receptor Signaling Pathway Via JAK-STAT,,0.0089239965131107
Positive Regulation Of Receptor Signaling Pathway Via STAT,,0.0029509717518377
Positive Regulation Of Release Of Cytochrome C From Mitochondria,,0.0060686161742471
Positive Regulation Of Response To Endoplasmic Reticulum Stress,,0.0120122793322428
Positive Regulation Of Response To External Stimulus,,0.0055756812656638
Positive Regulation Of SMAD Protein Signal Transduction,,0.0330209050717428
Positive Regulation Of Signal Transduction,,0.0334124524087587
Positive Regulation Of Signal Transduction By P53 Class Mediator,,0.0074721656185094
Positive Regulation Of Signaling Receptor Activity,,0.0072011999266739
Positive Regulation Of Small Molecule Metabolic Process,,0.0115197793067704
Positive Regulation Of Smooth Muscle Cell Apoptotic Process,,0.0055756812656638
Positive Regulation Of Smooth Muscle Cell Proliferation,,1.1115158897952297e-07
Positive Regulation Of T Cell Apoptotic Process,,0.0487315401997886
Positive Regulation Of Tau-Protein Kinase Activity,,0.0487315401997886
Positive Regulation Of Telomerase Activity,,0.0115197793067704
Positive Regulation Of Telomere Maintenance Via Telomere Lengthening,,0.0422294389182818
Positive Regulation Of Transcription By RNA Polymerase II,,7.575818616361233e-20
Positive Regulation Of Transcription From RNA Polymerase II Promoter Involved In Cellular Response To Chemical Stimulus,,0.0029509717518377
Positive Regulation Of Transferase Activity,,3.187739521521389e-05
Positive Regulation Of Translation,,1.264447332279003e-06
Positive Regulation Of Translational Initiation,,0.0018903990981812
Positive Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway,,0.0013317367053248
Positive Regulation Of Tumor Necrosis Factor Production,,0.0078859260887648
Positive Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production,,0.0123267318161352
Positive Regulation Of Ubiquitin-Dependent Protein Catabolic Process,,0.0013440192522516
Positive Regulation Of Ubiquitin-Protein Transferase Activity,,0.0097639500262025
Positive Regulation Of Vascular Associated Smooth Muscle Cell Proliferation,,0.0055756812656638
Positive Regulation Of Vascular Endothelial Growth Factor Production,,0.0012316441730753
Positive Regulation Of Vascular Endothelial Growth Factor Receptor Signaling Pathway,,0.0487315401997886
Positive Regulation Of Vasculature Development,,1.722188163728446e-05
Positive Regulation Of Vasculogenesis,,0.0487315401997886
Positive Regulation Of Viral Genome Replication,,0.001389185247662
Positive Regulation Of Viral Process,,9.452290272605196e-06
Positive Regulation Of Wnt Signaling Pathway,,0.0126180690924527
Positive Regulation Of Wound Healing,,0.0359961664414958
Positive Regulation Of mRNA Catabolic Process,,0.0128992129446355
Positive Regulation Of miRNA Metabolic Process,,7.964301039231394e-09
Positive Regulation Of miRNA Transcription,,1.8666720090028847e-08
Positive Regulation Of miRNA-mediated Gene Silencing,,0.0487315401997886
Postreplication Repair,,0.0321514922139701
Proteasomal Protein Catabolic Process,,1.877036401593089e-07
Proteasome-Mediated Ubiquitin-Dependent Protein Catabolic Process,,1.0583089791261611e-08
Protein Autophosphorylation,,0.0008671416239598063
Protein Deacetylation,,0.0055756812656638
Protein Destabilization,,0.00017166402781075433
Protein Export From Nucleus,,0.0022560558191061
Protein Import Into Nucleus,,8.683232212943105e-05
Protein K48-linked Ubiquitination,,0.0011254372384613
Protein Kinase B Signaling,,0.0012316441730753
Protein Localization,,0.0017848725544371
Protein Localization To Cell-Cell Junction,,0.0192249123953496
Protein Localization To Cytoplasmic Stress Granule,,0.0215446517124775
Protein Localization To Nucleus,,0.0003156870010765955
Protein Localization To Plasma Membrane,,0.0380955098951237
Protein Modification By Small Protein Conjugation,,1.7065744981402448e-05
Protein Modification Process,,5.0222904613014216e-08
Protein Monoubiquitination,,0.040602306191492
Protein Phosphorylation,,7.745773261760434e-13
Protein Polyubiquitination,,4.803170168515671e-07
Protein Stabilization,,0.0023871054640008
Protein Targeting To Vacuole,,0.0359961664414958
Protein Transport,,0.0043330025784568
Protein Ubiquitination,,2.6330048527715045e-07
Protein-Containing Complex Assembly,,0.00019507595793062129
Protein-Containing Complex Disassembly,,0.0048298828741218
Protein-Containing Complex Organization,,0.0164171125425334
Pulmonary Valve Development,,0.0055756812656638
Pulmonary Valve Morphogenesis,,0.0414679033961927
Purine-Containing Compound Biosynthetic Process,,0.0330209050717428
RNA Biosynthetic Process,,0.0149466042232979
RNA Metabolic Process,,0.0281726210177834
RNA Processing,,0.0153985833840371
"RNA Splicing, Via Transesterification Reactions With Bulged Adenosine As Nucleophile",,0.0332324077198815
RNA Transport,,0.0123267318161352
Radial Glial Cell Differentiation,,0.0487315401997886
Ras Protein Signal Transduction,,0.0020279842927683
Receptor Signaling Pathway Via JAK-STAT,,0.0487315401997886
Receptor Signaling Pathway Via STAT,,0.021700006034851
Regulation Of Actin Cytoskeleton Organization,,0.0157313094858153
Regulation Of Actin Filament-Based Process,,0.0293243740126313
Regulation Of Activated T Cell Proliferation,,0.0315351841167088
Regulation Of Actomyosin Structure Organization,,0.0312299018027511
Regulation Of Adipose Tissue Development,,0.021700006034851
"Regulation Of Alternative mRNA Splicing, Via Spliceosome",,0.0029088199430957
Regulation Of Amyloid-Beta Formation,,0.003887748650197
Regulation Of Anatomical Structure Morphogenesis,,0.0028331309886517
Regulation Of Angiogenesis,,2.0631190792306145e-06
Regulation Of Anoikis,,6.154364987631291e-05
Regulation Of Apoptotic Process,,2.1896576213000915e-27
Regulation Of Aspartic-Type Endopeptidase Activity Involved In Amyloid Precursor Protein Catabolic Process,,0.0334124524087587
Regulation Of Astrocyte Differentiation,,0.021700006034851
Regulation Of Attachment Of Spindle Microtubules To Kinetochore,,0.0095874081443082
Regulation Of Autophagy,,1.2012400084278626e-10
Regulation Of Axonogenesis,,0.0487315401997886
Regulation Of B Cell Apoptotic Process,,0.0148005876148819
Regulation Of BMP Signaling Pathway,,0.0240543331794581
Regulation Of Bicellular Tight Junction Assembly,,0.004485414814757
Regulation Of Blood Vessel Endothelial Cell Migration,,0.00011674814672500336
Regulation Of Calcidiol 1-Monooxygenase Activity,,0.0056498973150256
Regulation Of Canonical Wnt Signaling Pathway,,7.478089620351607e-05
Regulation Of Cardiac Muscle Cell Differentiation,,0.0095874081443082
Regulation Of Cardiac Muscle Cell Proliferation,,0.00023772655868278009
Regulation Of Cardiac Muscle Hypertrophy,,0.0036018435283214
Regulation Of Cell Adhesion,,0.021700006034851
Regulation Of Cell Adhesion Mediated By Integrin,,0.0315351841167088
Regulation Of Cell Cycle,,1.264447332279003e-06
Regulation Of Cell Cycle G1/S Phase Transition,,0.0047762394400431
Regulation Of Cell Cycle Process,,2.7567878191575645e-05
Regulation Of Cell Differentiation,,1.1635555337732053e-07
Regulation Of Cell Fate Commitment,,0.0414679033961927
Regulation Of Cell Fate Specification,,0.0029509717518377
Regulation Of Cell Growth,,5.482992248879395e-07
Regulation Of Cell Junction Assembly,,0.0389274023963026
Regulation Of Cell Killing,,0.0334124524087587
Regulation Of Cell Migration,,7.0384724151781885e-09
Regulation Of Cell Migration Involved In Sprouting Angiogenesis,,0.0060870191651721
Regulation Of Cell Morphogenesis,,0.021700006034851
Regulation Of Cell Population Proliferation,,4.0147039475314906e-11
Regulation Of Cell-Matrix Adhesion,,0.0030920928233579
Regulation Of Cellular Catabolic Process,,0.0126180690924527
Regulation Of Cellular Component Organization,,0.0410766499896872
Regulation Of Cellular Response To Hypoxia,,0.0121237810026006
Regulation Of Cellular Response To Stress,,0.0055205451937559
Regulation Of Cellular Response To Transforming Growth Factor Beta Stimulus,,0.0389274023963026
Regulation Of Cellular Senescence,,0.0058641935219887
Regulation Of Chemokine (C-X-C Motif) Ligand 2 Production,,0.0312299018027511
Regulation Of Chemokine Production,,0.0001911548465325885
Regulation Of Cold-Induced Thermogenesis,,0.002513608425664
Regulation Of Complement-Dependent Cytotoxicity,,0.0487315401997886
Regulation Of Cyclic-Nucleotide Phosphodiesterase Activity,,0.0215446517124775
Regulation Of Cyclin-Dependent Protein Kinase Activity,,9.199723930662286e-05
Regulation Of Cyclin-Dependent Protein Serine/Threonine Kinase Activity,,7.964301039231394e-09
Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process,,7.973631235231476e-06
Regulation Of Cytokine Production,,0.0140233216650155
Regulation Of Cytokinesis,,0.0395519092573356
Regulation Of Cytoplasmic Translation,,6.82890771129228e-07
Regulation Of Cytoskeleton Organization,,0.0199547553301874
Regulation Of DNA Binding,,0.0011422505425037
"Regulation Of DNA Damage Response, Signal Transduction By P53 Class Mediator",,0.0010644446259283
Regulation Of DNA Metabolic Process,,0.0140135482876925
Regulation Of DNA Repair,,0.0034031680015907
Regulation Of DNA-templated Transcription,,4.158401174579838e-21
Regulation Of DNA-templated Transcription Elongation,,0.0273503895728912
Regulation Of ERK1 And ERK2 Cascade,,0.0157850537218549
Regulation Of Embryonic Development,,0.049398889200825
Regulation Of Endodeoxyribonuclease Activity,,0.0215446517124775
Regulation Of Endoplasmic Reticulum Unfolded Protein Response,,0.0095874081443082
Regulation Of Endothelial Cell Apoptotic Process,,0.0011893658831706
Regulation Of Endothelial Cell Development,,0.0055756812656638
Regulation Of Endothelial Cell Differentiation,0.0327796344344694,
Regulation Of Endothelial Cell Migration,,0.0056498973150256
Regulation Of Epidermal Cell Differentiation,,0.0414679033961927
Regulation Of Epidermal Growth Factor-Activated Receptor Activity,,0.0078114670389654
Regulation Of Epithelial Cell Proliferation,,0.0007538296235837147
Regulation Of Epithelial To Mesenchymal Transition,,6.476822395370664e-05
Regulation Of Epithelial To Mesenchymal Transition Involved In Endocardial Cushion Formation,,0.0215446517124775
Regulation Of Erythrocyte Differentiation,,0.0198072714275438
Regulation Of Establishment Of Endothelial Barrier,,0.0013440192522516
Regulation Of Extrinsic Apoptotic Signaling Pathway,,0.0192426946311019
Regulation Of Extrinsic Apoptotic Signaling Pathway In Absence Of Ligand,,0.0029379056502172
Regulation Of Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors,,0.0076590463726836
Regulation Of Fat Cell Differentiation,,0.0001166901217142291
Regulation Of Fibroblast Migration,,0.0204171438978964
Regulation Of Fibroblast Proliferation,,0.0001987416149372396
Regulation Of Focal Adhesion Assembly,,0.001283033731966
Regulation Of G1/S Transition Of Mitotic Cell Cycle,,6.825143065219368e-05
Regulation Of G2/M Transition Of Mitotic Cell Cycle,,0.0005268902044605557
Regulation Of GTPase Activity,,0.0162967372393354
Regulation Of Gene Expression,,8.772816457494828e-16
Regulation Of Glial Cell Proliferation,,0.0055756812656638
Regulation Of Glycolytic Process,,0.0359961664414958
Regulation Of Helicase Activity,,0.0334124524087587
Regulation Of Hyaluronan Biosynthetic Process,,0.0487315401997886
Regulation Of I-kappaB kinase/NF-kappaB Signaling,,0.0016879590619743
Regulation Of IRE1-mediated Unfolded Protein Response,,0.0414679033961927
Regulation Of Immature T Cell Proliferation In Thymus,,0.0487315401997886
Regulation Of Inflammatory Response,,7.072202047809608e-05
Regulation Of Innate Immune Response,,0.0330209050717428
Regulation Of Insulin Receptor Signaling Pathway,,0.0273503895728912
Regulation Of Interleukin-1 Beta Production,,0.0309316945272165
Regulation Of Intracellular Signal Transduction,,8.322081915899734e-05
Regulation Of Intrinsic Apoptotic Signaling Pathway,,0.0084545476561052
Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage,,0.0192249123953496
Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage By P53 Class Mediator,,0.0097639500262025
Regulation Of JUN Kinase Activity,,0.0233485425163917
Regulation Of Kinase Activity,,0.0169147492244808
Regulation Of Lipid Kinase Activity,,0.021700006034851
Regulation Of Lipid Storage,,0.0074721656185094
Regulation Of Long-Chain Fatty Acid Import Across Plasma Membrane,,0.0487315401997886
Regulation Of MAP Kinase Activity,,0.0055756812656638
Regulation Of MAPK Cascade,,5.421169140596137e-05
Regulation Of MHC Class II Biosynthetic Process,,0.00048132214642841953
Regulation Of Macroautophagy,,0.0006332422696503364
Regulation Of Macromolecule Metabolic Process,,0.0097639500262025
Regulation Of Membrane Protein Ectodomain Proteolysis,,0.0255355180260355
Regulation Of Microtubule Nucleation,,0.0148005876148819
Regulation Of Microtubule Polymerization,,0.0359961664414958
Regulation Of Mitochondrial Fission,,0.0029379056502172
Regulation Of Mitotic Cell Cycle,,0.0002033544249803009
Regulation Of Mitotic Cell Cycle Phase Transition,,0.0045029211106385
Regulation Of Mitotic Metaphase/Anaphase Transition,,0.0097639500262025
Regulation Of Mitotic Nuclear Division,,0.0114612019839042
Regulation Of Mitotic Sister Chromatid Segregation,,0.0334124524087587
Regulation Of Mitotic Spindle Organization,,0.0318981767362174
Regulation Of Monooxygenase Activity,,0.0065875086679789
Regulation Of Morphogenesis Of A Branching Structure,,0.0487315401997886
Regulation Of Myeloid Cell Differentiation,,0.0240543331794581
Regulation Of Necroptotic Process,,0.0055756812656638
Regulation Of Neurogenesis,,0.0042363336011083
Regulation Of Neuron Apoptotic Process,,2.088085348034793e-05
Regulation Of Neuron Differentiation,,0.0357510789482195
Regulation Of Nitric Oxide Biosynthetic Process,,0.0001010875674309675
Regulation Of Nitric Oxide Mediated Signal Transduction,,0.0487315401997886
Regulation Of Nitric-Oxide Synthase Activity,,0.003887748650197
Regulation Of Nitric-Oxide Synthase Biosynthetic Process,,0.0097639500262025
Regulation Of Nitrogen Compound Metabolic Process,,0.0097639500262025
"Regulation Of Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay",,3.1417684625404005e-06
Regulation Of Nuclear-Transcribed mRNA poly(A) Tail Shortening,,0.0139342751733543
Regulation Of Nucleic Acid-Templated Transcription,,0.00048132214642841953
Regulation Of Nucleocytoplasmic Transport,,0.0063404591892283
Regulation Of Osteoblast Differentiation,,0.0018179833050365
Regulation Of Peptidyl-Serine Phosphorylation,,0.0003913774808147415
Regulation Of Peptidyl-Tyrosine Phosphorylation,,0.0071585920980995
Regulation Of Phosphatidylinositol 3-Kinase Signaling,,0.0071585920980995
Regulation Of Phosphoprotein Phosphatase Activity,,0.0029509717518377
Regulation Of Phosphorylation,,5.418004911104576e-05
Regulation Of Programmed Cell Death,,0.0209527608003155
Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process,,0.0033237392108198
Regulation Of Protein Binding,,0.000441235302754318
Regulation Of Protein Catabolic Process,,0.0119499374027394
Regulation Of Protein Deacetylation,,0.0414679033961927
Regulation Of Protein Dephosphorylation,,0.0055756812656638
Regulation Of Protein Export From Nucleus,,0.0097639500262025
Regulation Of Protein Import Into Nucleus,,7.416517390617134e-05
Regulation Of Protein Kinase Activity,,0.0047513559349004
Regulation Of Protein Kinase B Signaling,,0.00016926687337048355
Regulation Of Protein Localization To Nucleus,,0.0336652455313476
Regulation Of Protein Localization To Plasma Membrane,,0.0098355773214171
Regulation Of Protein Metabolic Process,,0.0032657611938374
Regulation Of Protein Modification By Small Protein Conjugation Or Removal,,0.001389185247662
Regulation Of Protein Modification Process,,0.005097076713707
Regulation Of Protein Phosphorylation,,1.264447332279003e-06
Regulation Of Protein Serine/Threonine Kinase Activity,,2.9039537309457798e-06
Regulation Of Protein Ubiquitination,,3.1120607274265684e-05
Regulation Of Protein-Containing Complex Assembly,,0.0047513559349004
Regulation Of RNA Export From Nucleus,,0.021700006034851
Regulation Of RNA Metabolic Process,,0.0080310511406393
Regulation Of RNA Splicing,,3.367470175422421e-05
Regulation Of Receptor Binding,,0.0487315401997886
Regulation Of Receptor Signaling Pathway Via JAK-STAT,,0.0010644446259283
Regulation Of Receptor-Mediated Endocytosis,,0.0318981767362174
Regulation Of Release Of Cytochrome C From Mitochondria,,0.0023556503844348
Regulation Of Rhodopsin Mediated Signaling Pathway,,0.0334124524087587
Regulation Of Ryanodine-Sensitive Calcium-Release Channel Activity,,0.0479457649394087
Regulation Of Signal Transduction By P53 Class Mediator,,0.000254410902899441
Regulation Of Skeletal Muscle Cell Differentiation,,0.0334124524087587
Regulation Of Smooth Muscle Cell Proliferation,,1.6960219807837556e-06
Regulation Of Stem Cell Differentiation,,0.0005532237832211559
Regulation Of Stem Cell Population Maintenance,,0.0047513559349004
Regulation Of Stem Cell Proliferation,,0.0254691641303472
Regulation Of Stress Fiber Assembly,,0.0118204957589683
Regulation Of Stress Granule Assembly,,0.0487315401997886
Regulation Of Stress-Activated MAPK Cascade,,0.0020073690465972
Regulation Of Substrate Adhesion-Dependent Cell Spreading,,0.0020073690465972
Regulation Of Synapse Organization,,0.0198072714275438
Regulation Of T Cell Differentiation,,0.040602306191492
Regulation Of Tau-Protein Kinase Activity,,0.0095874081443082
Regulation Of Telomerase Activity,,0.0018207771759088
Regulation Of Transcription By RNA Polymerase I,,0.0264052279086705
Regulation Of Transcription By RNA Polymerase II,,7.880604341278906e-22
Regulation Of Transcription From RNA Polymerase II Promoter In Response To Hypoxia,,0.0215446517124775
Regulation Of Transcription Involved In G1/S Transition Of Mitotic Cell Cycle,,0.0155418404927391
Regulation Of Transforming Growth Factor Beta Production,,0.0254691641303472
Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway,,0.0003888637914681056
Regulation Of Transforming Growth Factor Beta2 Production,,0.0121237810026006
Regulation Of Translation,,1.2793058103808411e-09
Regulation Of Translational Initiation,,0.0012547444578247
Regulation Of Triglyceride Biosynthetic Process,,0.0063404591892283
Regulation Of Tumor Necrosis Factor Production,,0.0180996913274553
Regulation Of Tyrosine Phosphorylation Of STAT Protein,,0.0161067135015787
Regulation Of Ubiquitin-Protein Transferase Activity,,0.0095732958558697
Regulation Of Vascular Associated Smooth Muscle Cell Apoptotic Process,,0.0121237810026006
Regulation Of Vascular Associated Smooth Muscle Cell Proliferation,,0.0029509717518377
Regulation Of Vascular Endothelial Cell Proliferation,,0.0414679033961927
Regulation Of Vascular Endothelial Growth Factor Production,,0.0022560558191061
Regulation Of Viral Genome Replication,,0.0042363336011083
Regulation Of Vitamin D Biosynthetic Process,,0.0002857585495998534
Regulation Of Wnt Signaling Pathway,,0.023357558175885
"Regulation Of mRNA Splicing, Via Spliceosome",,0.0055530281465746
Regulation Of mRNA Stability,,0.0104319982249917
Regulation Of miRNA Metabolic Process,,0.0334124524087587
Regulation Of miRNA Transcription,,6.277834597229935e-10
Regulation Of miRNA-mediated Gene Silencing,,0.0192249123953496
Regulation Of pro-B Cell Differentiation,,0.0487315401997886
Release Of Cytochrome C From Mitochondria,,0.0155418404927391
Response To Amino Acid,,0.018343969527039
Response To Amyloid-Beta,,0.0233485425163917
Response To Cadmium Ion,,0.0255355180260355
Response To Endoplasmic Reticulum Stress,,0.0002434947338991984
Response To Epidermal Growth Factor,,0.018343969527039
Response To Gamma Radiation,,0.0097639500262025
Response To Glucocorticoid,,0.0078114670389654
Response To Glucose,,0.0059656579483966
Response To Insulin,,0.000254410902899441
Response To Iron Ion,,0.0312299018027511
Response To Lipid,,0.0255355180260355
Response To Lipopolysaccharide,,0.0005952315573040874
Response To Muscle Stretch,,0.0139342751733543
Response To Organic Cyclic Compound,,0.0009867608813194171
Response To Peptide Hormone,,0.0487315401997886
Response To Reactive Oxygen Species,,0.0036834922813806
Response To Steroid Hormone,,0.0414679033961927
Response To Sterol,,0.0148005876148819
Response To Transforming Growth Factor Beta,,0.0104370480729513
Response To Tumor Necrosis Factor,,0.001389185247662
Response To UV,,2.342204359307756e-05
Response To X-ray,,0.021700006034851
Ribosomal Large Subunit Export From Nucleus,,0.0121237810026006
Ribosome Assembly,,0.0267239157683032
SMAD Protein Complex Assembly,,0.0011971037948803
SMAD Protein Signal Transduction,,0.0054630835019394
Secondary Palate Development,,0.0018903990981812
Signal Transduction In Response To DNA Damage,,0.0128992129446355
Small GTPase Mediated Signal Transduction,,0.0309316945272165
Stimulatory C-type Lectin Receptor Signaling Pathway,,0.0155418404927391
Stress Granule Assembly,,4.1592115064981934e-05
T Cell Differentiation,,0.0353214701123157
T-helper 17 Cell Differentiation,,0.0334124524087587
T-helper 17 Cell Lineage Commitment,,0.0215446517124775
T-helper Cell Differentiation,,0.0414679033961927
Transcription By RNA Polymerase II,,0.0169147492244808
Transforming Growth Factor Beta Receptor Signaling Pathway,,1.312939623149266e-06
Translation,,0.0011216792281072
Translesion Synthesis,,0.0389274023963026
Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway,,3.4663616360936755e-08
Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway,,5.043380269362932e-07
Ubiquitin-Dependent Protein Catabolic Process,,1.9566906967744668e-12
Ubiquitin-Dependent Protein Catabolic Process Via The C-end Degron Rule Pathway,,0.0334124524087587
Vasculogenesis,,0.003887748650197
Ventricular Cardiac Muscle Tissue Development,,0.0198072714275438
Ventricular Cardiac Muscle Tissue Morphogenesis,,6.154364987631291e-05
Ventricular Compact Myocardium Morphogenesis,,0.0487315401997886
Ventricular Septum Development,,0.00023140710982168635
Ventricular Septum Morphogenesis,,0.0029379056502172
Ventricular Trabecula Myocardium Morphogenesis,,0.0215446517124775
Vesicle Cytoskeletal Trafficking,,0.0318981767362174
Vesicle Transport Along Microtubule,,0.0026675553392066
Vesicle-Mediated Transport,,0.0038553403219043
Wnt Signaling Pathway,,0.0011587493839257
Wound Healing,,0.0020428446871516
"Wound Healing, Spreading Of Cells",,0.0017004903129391
"Wound Healing, Spreading Of Epidermal Cells",,0.0487315401997886
mRNA Metabolic Process,,0.0331123310539662
mRNA Processing,,0.0162967372393354
"mRNA Splicing, Via Spliceosome",,0.0017304718854307
mRNA Stabilization,,0.0029088199430957
mRNA Transcription,,0.0233485425163917
miRNA Processing,,0.0095732958558697
post-Golgi Vesicle-Mediated Transport,,0.0018658876001238
protein-DNA Complex Organization,,0.00048132214642841953
protein-RNA Complex Assembly,,0.0117356078548336
